id,x0,x1,len,clasteId,pointType,timeToCalcNeighbours,# distance calc,len(rnnk),kNN,reverskNN,NDF
p32,646.127,329.862,725.458,1,1,5.3936,3031,0,[,],[,],[,p9;p12;p13;p15;p17;p19;p20;p21;p23;p24;p27;p28;p30;p31;p36;p37;p40;p41;p42;p44;p50;p54;],
p33,683.672,330.534,759.381,1,1,5.38424,3031,0,[,],[,],[,p11;p18;p22;p26;p29;p35;p43;p45;p48;p53;],
p34,666.442,331.637,744.398,1,1,5.2564,3031,0,[,],[,],[,p11;p15;p18;p20;p22;p24;p25;p26;p29;p30;p31;p35;p38;p43;p48;p52;p53;],
p35,682.478,331.858,758.885,1,1,5.23731,3031,0,[,],[,],[,p11;p18;p22;p26;p29;p33;p34;p43;p45;p48;p53;],
p36,640.783,333.145,722.211,1,1,5.26951,3031,0,[,],[,],[,p12;p13;p17;p19;p20;p21;p23;p24;p27;p28;p31;p32;p37;p40;p41;p42;p44;p49;p50;p54;p55;p57;],
p37,649.948,333.168,730.365,1,1,5.36629,3031,0,[,],[,],[,p13;p15;p19;p20;p21;p23;p24;p28;p30;p31;p32;p36;p38;p40;p42;p44;p50;p52;p54;p55;p57;p59;p62;],
p38,663.551,333.265,742.54,1,1,5.24191,3031,0,[,],[,],[,p15;p20;p24;p25;p26;p29;p30;p31;p34;p37;p43;p52;p53;p60;p64;],
p39,624.463,333.342,707.864,1,1,5.33661,3031,0,[,],[,],[,p14;p16;p17;p27;p41;p42;p46;p47;p49;p51;p56;p58;p61;],
p40,645.513,334.213,726.901,1,1,5.36997,3031,0,[,],[,],[,p13;p19;p20;p21;p23;p24;p27;p28;p30;p31;p32;p36;p37;p41;p42;p44;p50;p54;p55;p57;p59;p66;],
p41,632.527,334.935,715.732,1,1,5.227,3031,0,[,],[,],[,p16;p17;p19;p21;p23;p27;p28;p32;p36;p39;p40;p42;p44;p46;p47;p49;p50;p51;p54;p55;p56;p58;p61;],
p42,639.959,335.242,722.45,1,1,5.34863,3031,0,[,],[,],[,p13;p17;p19;p21;p23;p24;p27;p28;p31;p32;p36;p37;p39;p40;p41;p44;p49;p50;p54;p55;p56;p57;p59;p66;p69;],
p43,670.422,336.607,750.18,1,1,5.25223,3031,0,[,],[,],[,p18;p22;p25;p26;p29;p30;p33;p34;p35;p38;p45;p48;p52;p53;p60;p64;p65;p68;],
p44,647.217,340.107,731.138,1,1,7.10556,3031,0,[,],[,],[,p23;p24;p28;p30;p31;p32;p36;p37;p40;p41;p42;p50;p52;p54;p55;p57;p59;p62;p63;p64;p66;p67;p69;p70;p71;p73;],
p45,685.94,340.389,765.753,1,1,5.3643,3031,0,[,],[,],[,p22;p26;p33;p35;p43;p48;p53;p60;],
p46,620.777,341.34,708.433,1,1,5.24474,3031,0,[,],[,],[,p39;p41;p47;p49;p51;p56;p58;p61;],
p47,618.936,341.409,706.854,1,1,5.22191,3031,0,[,],[,],[,p39;p41;p46;p49;p51;p56;p58;p61;],
p48,679.985,341.547,760.943,1,1,5.22907,3031,0,[,],[,],[,p22;p26;p33;p34;p35;p43;p45;p53;p60;p65;p68;],
p49,627.324,341.603,714.302,1,1,5.24708,3031,0,[,],[,],[,p27;p36;p39;p41;p42;p46;p47;p50;p51;p54;p55;p56;p58;p61;p69;],
p50,639.416,342.035,725.149,1,1,5.24716,3031,0,[,],[,],[,p28;p32;p36;p37;p40;p41;p42;p44;p49;p54;p55;p56;p57;p58;p59;p61;p66;p67;p69;p70;],
p51,622.928,342.459,710.857,1,1,5.40127,3031,0,[,],[,],[,p39;p41;p46;p47;p49;p56;p58;p61;],
p52,662.056,342.529,745.415,1,1,5.34679,3031,0,[,],[,],[,p25;p29;p30;p34;p37;p38;p43;p44;p53;p57;p59;p60;p62;p63;p64;p65;p67;p68;p70;p71;p72;p74;],
p53,676.484,342.75,758.359,1,1,5.24253,3031,0,[,],[,],[,p26;p29;p33;p34;p35;p38;p43;p45;p48;p52;p60;p65;p68;p74;],
p54,642.366,345.063,729.179,1,1,5.32941,3031,0,[,],[,],[,p32;p36;p37;p40;p41;p42;p44;p49;p50;p55;p56;p57;p59;p61;p62;p63;p66;p67;p69;p70;p71;p73;],
p55,639.621,345.609,727.022,1,1,5.26862,3031,0,[,],[,],[,p36;p37;p40;p41;p42;p44;p49;p50;p54;p56;p57;p58;p59;p61;p62;p66;p67;p69;p70;p71;p73;],
p56,630.04,346.568,719.069,1,1,5.31183,3031,0,[,],[,],[,p39;p41;p42;p46;p47;p49;p50;p51;p54;p55;p58;p61;p66;p69;p76;],
p57,646.7,346.681,733.763,1,1,5.34005,3031,0,[,],[,],[,p36;p37;p40;p42;p44;p50;p52;p54;p55;p59;p62;p63;p64;p66;p67;p69;p70;p71;p72;p73;],
p58,625.209,346.771,714.938,1,1,5.34161,3031,0,[,],[,],[,p39;p41;p46;p47;p49;p50;p51;p55;p56;p61;p69;p76;],
p59,650.768,347.282,737.634,1,1,5.24188,3031,0,[,],[,],[,p37;p40;p42;p44;p50;p52;p54;p55;p57;p62;p63;p64;p66;p67;p69;p70;p71;p72;p73;],
p60,672.056,347.548,756.604,1,1,5.36307,3031,0,[,],[,],[,p38;p43;p45;p48;p52;p53;p63;p64;p65;p68;p72;p74;p75;p77;],
p61,629.259,347.766,718.963,1,1,5.23944,3031,0,[,],[,],[,p39;p41;p46;p47;p49;p50;p51;p54;p55;p56;p58;p66;p69;p76;],
p62,654.751,347.881,741.431,1,1,5.2414,3031,0,[,],[,],[,p37;p44;p52;p54;p55;p57;p59;p63;p64;p65;p66;p67;p68;p70;p71;p72;p73;p75;p77;],
p63,656.628,348.501,743.38,1,1,5.44942,3031,0,[,],[,],[,p44;p52;p54;p57;p59;p60;p62;p64;p65;p66;p67;p68;p70;p71;p72;p73;p74;p75;p77;],
p64,660.134,348.671,746.558,1,1,5.35118,3031,0,[,],[,],[,p38;p43;p44;p52;p57;p59;p60;p62;p63;p65;p67;p68;p70;p71;p72;p73;p74;p75;p77;],
p65,667.984,349.415,753.852,1,1,5.23325,3031,0,[,],[,],[,p43;p48;p52;p53;p60;p62;p63;p64;p67;p68;p71;p72;p74;p75;p77;p79;],
p66,642.738,349.951,731.832,1,1,5.42981,3031,0,[,],[,],[,p40;p42;p44;p50;p54;p55;p56;p57;p59;p61;p62;p63;p67;p69;p70;p71;p73;p80;p81;p82;],
p67,652.024,349.986,740.017,1,1,5.31675,3031,0,[,],[,],[,p44;p50;p52;p54;p55;p57;p59;p62;p63;p64;p65;p66;p69;p70;p71;p72;p73;p75;p77;p81;],
p68,671.291,350.525,757.297,1,1,5.32355,3031,0,[,],[,],[,p43;p48;p52;p53;p60;p62;p63;p64;p65;p72;p74;p75;p77;p79;],
p69,637.791,350.903,727.949,1,1,5.49644,3031,0,[,],[,],[,p42;p44;p49;p50;p54;p55;p56;p57;p58;p59;p61;p66;p67;p70;p73;p76;p80;p82;],
p70,649.556,351.032,738.34,1,1,5.494,3031,0,[,],[,],[,p44;p50;p52;p54;p55;p57;p59;p62;p63;p64;p66;p67;p69;p71;p72;p73;p77;p81;],
p71,654.517,352.398,743.355,1,1,5.43475,3031,0,[,],[,],[,p44;p52;p54;p55;p57;p59;p62;p63;p64;p65;p66;p67;p70;p72;p73;p74;p75;p77;p81;],
p72,659.838,353.262,748.452,1,1,5.45198,3031,0,[,],[,],[,p52;p57;p59;p60;p62;p63;p64;p65;p67;p68;p70;p71;p73;p74;p75;p77;p79;p81;p83;],
p73,648.966,356.048,740.221,1,1,7.65299,3031,0,[,],[,],[,p44;p54;p55;p57;p59;p62;p63;p64;p66;p67;p69;p70;p71;p72;p77;p80;p81;p82;p84;p85;],
p74,669.789,357.397,759.177,1,1,5.283,3031,0,[,],[,],[,p52;p53;p60;p63;p64;p65;p68;p71;p72;p75;p77;p79;p83;],
p75,665.373,359.929,756.485,1,1,5.23533,3031,0,[,],[,],[,p60;p62;p63;p64;p65;p67;p68;p71;p72;p74;p77;p79;p83;p84;p86;],
p76,624.855,360.424,721.352,1,1,5.22449,3031,0,[,],[,],[,p56;p58;p61;p69;p78;p80;p82;],
p77,662.42,360.72,754.267,1,1,5.25202,3031,0,[,],[,],[,p60;p62;p63;p64;p65;p67;p68;p70;p71;p72;p73;p74;p75;p79;p81;p83;p84;p85;p86;],
p78,626.761,363.811,724.698,1,0,5.3317,3031,0,[,],[,],[,p76;p80;p82;],
p79,667.14,364.033,759.997,1,1,5.33568,3031,0,[,],[,],[,p65;p68;p72;p74;p75;p77;p83;p84;p86;],
p80,637.609,364.503,734.444,1,1,5.23083,3031,0,[,],[,],[,p66;p69;p73;p76;p78;p81;p82;p85;],
p81,648.763,364.824,744.305,1,1,5.3606,3031,0,[,],[,],[,p66;p67;p70;p71;p72;p73;p77;p80;p82;p84;p85;p86;],
p82,638.583,365.65,735.859,1,1,5.22947,3031,0,[,],[,],[,p66;p69;p73;p76;p78;p80;p81;p84;p85;],
p83,666.254,366.738,760.52,1,1,5.35308,3031,0,[,],[,],[,p72;p74;p75;p77;p79;p84;p85;p86;],
p84,653.469,370.728,751.306,1,1,5.23422,3031,0,[,],[,],[,p73;p75;p77;p79;p81;p82;p83;p85;p86;],
p85,650.43,371.572,749.083,1,1,7.40054,3031,0,[,],[,],[,p73;p77;p80;p81;p82;p83;p84;p86;],
p86,661.43,372.276,758.999,1,1,6.56685,3031,0,[,],[,],[,p75;p77;p79;p81;p83;p84;p85;],
p87,153.879,308.064,344.358,2,1,5.25834,3031,0,[,],[,],[,p90;p91;p92;p95;],
p88,178.29,308.199,356.053,-1,-1,5.39687,3031,0,[,],[,],[,p94;],
p89,166.838,308.485,350.711,-1,-1,5.56707,3031,0,[,],[,],[,p93;],
p90,153.41,309.122,345.096,2,1,5.46108,3031,0,[,],[,],[,p87;p91;p92;p95;],
p91,153.636,309.867,345.864,2,1,5.46404,3031,0,[,],[,],[,p87;p90;p92;p95;],
p92,148.658,310.898,344.611,2,1,5.39907,3031,0,[,],[,],[,p87;p90;p91;p95;],
p93,170.83,311.777,355.511,-1,-1,5.46266,3031,0,[,],[,],[,p89;],
p94,181.997,312.281,361.445,-1,-1,5.3987,3031,0,[,],[,],[,p88;],
p95,151.534,315.214,349.746,2,1,5.54854,3031,0,[,],[,],[,p87;p90;p91;p92;p96;p97;p102;p104;],
p96,158.234,316.942,354.246,2,0,5.43811,3031,0,[,],[,],[,p95;p97;],
p97,156.903,318.774,355.296,2,0,5.35947,3031,0,[,],[,],[,p95;p96;p104;],
p98,131.505,318.993,345.036,3,0,5.48988,3031,0,[,],[,],[,p103;p107;],
p99,171.829,319.959,363.179,2,0,5.5049,3031,0,[,],[,],[,p101;p105;],
p100,188.385,321.231,372.395,-1,-1,5.24768,3031,0,[,],[,],[,],
p101,175.094,321.902,366.441,2,0,5.39534,3031,0,[,],[,],[,p99;p105;p106;],
p102,149.332,322.096,355.029,2,0,5.63162,3031,0,[,],[,],[,p95;p104;p111;],
p103,132.401,322.735,348.838,3,0,5.28266,3031,0,[,],[,],[,p98;p107;],
p104,150.449,322.89,356.22,2,1,5.42612,3031,0,[,],[,],[,p95;p97;p102;p111;p114;],
p105,172.762,324.576,367.69,2,1,5.47942,3031,0,[,],[,],[,p99;p101;p106;p109;p116;],
p106,178.86,324.684,370.689,2,1,5.34684,3031,0,[,],[,],[,p101;p105;p112;p116;],
p107,129.898,326.107,351.026,3,1,5.55898,3031,0,[,],[,],[,p98;p103;p113;p118;p122;p123;],
p108,140.855,327.583,356.582,-1,-1,5.46064,3031,0,[,],[,],[,p111;],
p109,167.174,328.263,368.38,2,1,5.48931,3031,0,[,],[,],[,p105;p110;p116;p117;p121;p125;p131;],
p110,163.921,328.34,366.984,2,1,5.65062,3031,0,[,],[,],[,p109;p117;p121;p124;p128;p131;],
p111,145.897,328.558,359.494,2,0,5.93645,3031,0,[,],[,],[,p102;p104;p108;],
p112,180.488,328.618,374.921,2,1,5.29866,3031,0,[,],[,],[,p106;p115;p116;p120;],
p113,125.823,328.684,351.944,3,1,5.54955,3031,0,[,],[,],[,p107;p118;p122;p123;],
p114,154.945,329.416,364.037,2,1,5.26308,3031,0,[,],[,],[,p104;p117;p119;p124;],
p115,188.031,330.014,379.822,2,1,5.40306,3031,0,[,],[,],[,p112;p120;p126;p129;],
p116,174.682,330.318,373.663,2,1,5.46671,3031,0,[,],[,],[,p105;p106;p109;p112;p121;p125;],
p117,162.439,330.402,368.174,2,1,5.45838,3031,0,[,],[,],[,p109;p110;p114;p119;p121;p124;p128;p131;],
p118,128.484,330.468,354.566,3,1,5.27486,3031,0,[,],[,],[,p107;p113;p122;p123;p127;],
p119,156.03,330.695,365.656,2,1,5.37532,3031,0,[,],[,],[,p114;p117;p124;p128;],
p120,187.152,331.229,380.445,2,1,5.47309,3031,0,[,],[,],[,p112;p115;p126;p129;p137;],
p121,168.092,331.83,371.976,2,1,5.42346,3031,0,[,],[,],[,p109;p110;p116;p117;p125;p128;p131;],
p122,129.107,332.022,356.24,3,1,5.43689,3031,0,[,],[,],[,p107;p113;p118;p123;p127;p136;],
p123,129.6,333.61,357.899,3,1,5.46513,3031,0,[,],[,],[,p107;p113;p118;p122;p127;p136;],
p124,158.713,334.341,370.1,2,1,5.5106,3031,0,[,],[,],[,p110;p114;p117;p119;p128;p131;p138;p143;],
p125,169.774,334.662,375.262,2,1,5.31145,3031,0,[,],[,],[,p109;p116;p121;p131;p140;p142;],
p126,191.52,334.977,385.862,2,1,5.42844,3031,0,[,],[,],[,p115;p120;p129;p133;p134;p137;p141;p144;],
p127,133.87,335.02,360.776,3,1,5.52619,3031,0,[,],[,],[,p118;p122;p123;p136;p139;],
p128,160.971,335.471,372.092,2,1,5.27567,3031,0,[,],[,],[,p110;p117;p119;p121;p124;p131;p138;p143;],
p129,185.668,335.604,383.54,2,1,5.46802,3031,0,[,],[,],[,p115;p120;p126;p134;p137;p141;],
p130,200.468,335.644,390.953,2,0,5.48787,3031,0,[,],[,],[,p133;p134;p146;],
p131,164.317,335.97,374,2,1,5.48627,3031,0,[,],[,],[,p109;p110;p117;p121;p124;p125;p128;p138;p140;p142;p143;],
p132,142.494,336.65,365.565,3,0,5.24314,3031,0,[,],[,],[,p139;],
p133,197.979,337.757,391.504,2,1,5.31539,3031,0,[,],[,],[,p126;p130;p134;p144;p146;],
p134,192.739,338.016,389.106,2,1,5.30826,3031,0,[,],[,],[,p126;p129;p130;p133;p137;p141;p144;p146;],
p135,123.22,338.794,360.506,-1,-1,5.05948,3031,0,[,],[,],[,],
p136,132.062,338.832,363.658,3,1,5.31393,3031,0,[,],[,],[,p122;p123;p127;p139;p147;],
p137,184.485,339.211,386.133,2,1,5.34491,3031,0,[,],[,],[,p120;p126;p129;p134;p141;p149;p150;],
p138,162.725,339.915,376.858,2,1,5.61901,3031,0,[,],[,],[,p124;p128;p131;p140;p142;p143;p152;p153;],
p139,136.333,340.328,366.619,3,1,5.4389,3031,0,[,],[,],[,p127;p132;p136;p147;],
p140,167.759,340.476,379.562,2,1,5.24585,3031,0,[,],[,],[,p125;p131;p138;p142;p143;p152;p153;],
p141,188.627,340.491,389.248,2,1,5.46438,3031,0,[,],[,],[,p126;p129;p134;p137;p144;p146;],
p142,166.321,342.129,380.414,2,1,5.49116,3031,0,[,],[,],[,p125;p131;p138;p140;p143;p152;p153;],
p143,159.853,342.331,377.814,2,1,5.39725,3031,0,[,],[,],[,p124;p128;p131;p138;p140;p142;p145;p151;p152;p153;p157;],
p144,193.875,342.382,393.463,2,1,5.41522,3031,0,[,],[,],[,p126;p133;p134;p141;p146;p156;],
p145,152.072,342.404,374.655,2,0,5.41557,3031,0,[,],[,],[,p143;p151;],
p146,197.029,342.743,395.339,2,1,5.44543,3031,0,[,],[,],[,p130;p133;p134;p141;p144;],
p147,132.796,343.359,368.144,3,0,5.58911,3031,0,[,],[,],[,p136;p139;],
p148,176.53,343.547,386.248,2,0,5.2322,3031,0,[,],[,],[,p149;p150;p155;],
p149,179.363,343.574,387.575,2,0,5.42096,3031,0,[,],[,],[,p137;p148;p150;],
p150,178.037,343.672,387.05,2,1,5.47376,3031,0,[,],[,],[,p137;p148;p149;p155;],
p151,152.655,345.182,377.431,2,0,5.32484,3031,0,[,],[,],[,p143;p145;],
p152,165.121,345.513,382.941,2,1,5.50283,3031,0,[,],[,],[,p138;p140;p142;p143;p153;p155;p157;p158;],
p153,162.034,345.997,382.059,2,1,5.51654,3031,0,[,],[,],[,p138;p140;p142;p143;p152;p157;p158;],
p154,125.206,346.962,368.862,-1,-1,5.51965,3031,0,[,],[,],[,p159;],
p155,171.972,349.879,389.859,2,1,5.32068,3031,0,[,],[,],[,p148;p150;p152;p158;p162;p168;],
p156,191.181,349.959,398.775,2,0,5.35367,3031,0,[,],[,],[,p144;p160;p161;],
p157,161.773,350.404,385.945,2,1,5.29779,3031,0,[,],[,],[,p143;p152;p153;p158;p163;p164;p167;],
p158,168.823,350.884,389.385,2,1,5.53801,3031,0,[,],[,],[,p152;p153;p155;p157;p162;p167;p168;],
p159,127.327,350.908,373.294,-1,-1,5.42575,3031,0,[,],[,],[,p154;],
p160,182.901,351.725,396.438,2,1,5.45764,3031,0,[,],[,],[,p156;p161;p162;p165;p169;],
p161,183.617,352.579,397.526,2,1,5.44576,3031,0,[,],[,],[,p156;p160;p162;p165;p169;],
p162,175.568,353.932,395.085,2,1,5.40577,3031,0,[,],[,],[,p155;p158;p160;p161;p165;p168;],
p163,156.466,354.278,387.291,2,0,5.24134,3031,0,[,],[,],[,p157;p164;p167;],
p164,159.181,354.447,388.55,2,0,5.40446,3031,0,[,],[,],[,p157;p163;p167;],
p165,184.109,355.875,400.678,2,1,5.36972,3031,0,[,],[,],[,p160;p161;p162;p169;],
p166,144.133,356.156,384.215,4,0,5.24922,3031,0,[,],[,],[,p170;p171;p174;],
p167,163.283,357.159,392.713,2,1,5.53226,3031,0,[,],[,],[,p157;p158;p163;p164;],
p168,174.195,357.187,397.4,2,1,5.29539,3031,0,[,],[,],[,p155;p158;p162;p175;],
p169,185.038,359.301,404.149,2,1,5.43778,3031,0,[,],[,],[,p160;p161;p165;p177;],
p170,146.451,359.416,388.108,4,1,5.54655,3031,0,[,],[,],[,p166;p171;p174;p176;],
p171,142.978,361.95,389.166,4,1,5.48086,3031,0,[,],[,],[,p166;p170;p172;p174;p176;p180;p181;p182;],
p172,134.443,361.955,386.117,4,1,5.40722,3031,0,[,],[,],[,p171;p176;p181;p183;],
p173,194.452,363.123,411.91,-1,-1,5.39805,3031,0,[,],[,],[,p177;],
p174,144.727,363.41,391.168,4,1,5.49069,3031,0,[,],[,],[,p166;p170;p171;p176;p180;p181;p182;],
p175,172.193,364.859,403.451,2,1,5.40169,3031,0,[,],[,],[,p168;p178;p186;p189;],
p176,142.127,365.116,391.803,4,1,5.36817,3031,0,[,],[,],[,p170;p171;p172;p174;p180;p181;p182;p183;p185;],
p177,186.492,366.136,410.895,2,0,5.33497,3031,0,[,],[,],[,p169;p173;p188;],
p178,163.71,366.165,401.096,2,0,5.40269,3031,0,[,],[,],[,p175;p184;p187;],
p179,154.581,366.177,397.468,4,0,5.24968,3031,0,[,],[,],[,p182;p184;p187;],
p180,141.478,367.346,393.648,4,1,5.5551,3031,0,[,],[,],[,p171;p174;p176;p181;p182;p183;p185;],
p181,139.807,367.959,393.624,4,1,5.46425,3031,0,[,],[,],[,p171;p172;p174;p176;p180;p182;p183;p185;],
p182,147.813,369.185,397.676,4,1,5.32463,3031,0,[,],[,],[,p171;p174;p176;p179;p180;p181;p184;p191;],
p183,138.191,369.528,394.522,4,1,5.56561,3031,0,[,],[,],[,p172;p176;p180;p181;p185;],
p184,156.592,370.709,402.425,4,1,5.55821,3031,0,[,],[,],[,p178;p179;p182;p187;p191;p194;p195;p196;],
p185,138.571,371.407,396.415,4,1,5.35915,3031,0,[,],[,],[,p176;p180;p181;p183;],
p186,176.65,371.485,411.347,2,1,5.24639,3031,0,[,],[,],[,p175;p188;p189;p190;p193;p197;],
p187,157.497,371.658,403.652,4,1,5.47242,3031,0,[,],[,],[,p178;p179;p184;p191;p192;p194;p195;p196;],
p188,183.168,372.223,414.85,2,1,5.29484,3031,0,[,],[,],[,p177;p186;p190;p193;p197;],
p189,170.311,372.819,409.878,2,1,5.53051,3031,0,[,],[,],[,p175;p186;p192;p193;],
p190,181.366,373.854,415.524,2,1,5.45481,3031,0,[,],[,],[,p186;p188;p193;p197;],
p191,151.856,375.167,404.735,4,1,5.3429,3031,0,[,],[,],[,p182;p184;p187;p194;p195;p196;p198;],
p192,165.883,375.174,410.211,2,0,5.5211,3031,0,[,],[,],[,p187;p189;p199;],
p193,177.629,375.408,415.311,2,1,5.30179,3031,0,[,],[,],[,p186;p188;p189;p190;p197;],
p194,155.613,377.032,407.883,4,1,5.26114,3031,0,[,],[,],[,p184;p187;p191;p195;p196;p198;p199;],
p195,152.479,377.285,406.932,4,1,5.54584,3031,0,[,],[,],[,p184;p187;p191;p194;p196;p198;],
p196,155.358,377.929,408.615,4,1,5.32019,3031,0,[,],[,],[,p184;p187;p191;p194;p195;p198;p199;],
p197,179.727,378.364,418.881,2,1,5.3483,3031,0,[,],[,],[,p186;p188;p190;p193;],
p198,147.366,379.114,406.748,4,1,5.56294,3031,0,[,],[,],[,p191;p194;p195;p196;],
p199,162.91,380.567,413.97,4,0,5.3829,3031,0,[,],[,],[,p192;p194;p196;],
p200,337.718,305.692,455.523,5,1,5.45186,3031,0,[,],[,],[,p201;p202;p204;p206;p207;p209;],
p201,338.624,306.106,456.472,5,1,5.23571,3031,0,[,],[,],[,p200;p202;p204;p206;p207;p209;],
p202,329.298,307.033,450.229,5,1,5.33802,3031,0,[,],[,],[,p200;p201;p203;p206;p207;p209;p211;p212;],
p203,322.76,307.044,445.477,5,1,5.23184,3031,0,[,],[,],[,p202;p208;p210;p211;],
p204,342.994,310.67,462.775,5,1,5.24779,3031,0,[,],[,],[,p200;p201;p205;p206;p207;p209;],
p205,351.887,311.603,470.022,5,0,5.39768,3031,0,[,],[,],[,p204;p213;],
p206,333.539,311.89,456.644,5,1,5.26691,3031,0,[,],[,],[,p200;p201;p202;p204;p207;p209;p211;p212;],
p207,333.868,312.928,457.593,5,1,5.34355,3031,0,[,],[,],[,p200;p201;p202;p204;p206;p209;p211;p212;],
p208,319.884,313.587,447.954,5,1,5.23636,3031,0,[,],[,],[,p203;p210;p211;p212;],
p209,335.147,314.891,459.869,5,1,5.44212,3031,0,[,],[,],[,p200;p201;p202;p204;p206;p207;p211;p212;p215;],
