p143,105.735001,266.322998
p144,167.479004,175.306
p145,154.638,357.752991
p146,390.036987,278.677002
p147,590.210022,288.769012
p148,639.905029,111.399002
p149,606.062988,138.800003
p150,561.278015,295.947998
p151,318.694,369.30899
p152,242.164993,274.343994
p153,644.638,102.209999
p154,102.455002,162.998001
p155,419.838989,290.972992
p156,539.109009,215.755005
p157,188.621994,417.372986
p158,375.708008,399.623993
p159,361.789001,349.989014
p160,605.15802,394.075012
p161,30.992001,171.520996
p162,221.783005,106.579002
p163,205.268997,138.574005
p164,185.667999,335.604004
p165,424.294006,97.509003
p166,523.036011,399.070007
p167,631.953003,90.276001
p168,177.535004,415.957001
p169,334.993011,339.56601
p170,513.419983,414.022003
p171,201.416,163.787994
p172,75.614998,461.57901
p173,645.271973,89.614998
p174,503.428986,236.263
p175,312.492004,210.246994
p176,606.664001,427.973999
p177,481.533997,161.421997
p178,517.442017,406.076996
p179,237.694,108.414001
p180,447.132996,312.509003
p181,522.184021,366.365997
p182,428.716003,279.231995
p183,657.953979,380.846008
p184,125.621002,323.664001
p185,203.886993,440.687012
p186,138.916,419.429993
p187,530.117004,253.397995
p188,162.988007,421.220001
p189,423.479004,292.575989
p190,525.344971,249.365005
p191,445.312012,133.772995
p192,52.852001,51.333
p193,652.184021,369.588989
p194,522.461975,396.860992
p195,560.739014,344.040009
p196,68.316002,152.404007
p197,113.525002,399.234985
p198,361.20401,261.708008
p199,35.911999,370.350006
p200,631.922974,124.433998
p201,426.097992,131.962997
p202,29.856001,350.19101
p203,444.186005,74.773003
p204,517.953003,434.911011
p205,330.317993,93.491997
p206,89.978996,99.889999
p207,368.223999,83.125
p208,368.832001,354.847992
p209,260.459991,243.822006
p210,257.160004,281.057007
p211,435.975006,303.593994
p212,403.571991,402.153015
p213,403.13501,307.951996
p214,324.640015,316.003998
p215,526.518982,373.040009
p216,613.237976,177.156998
p217,349.595001,361.018005
p218,368.64801,321.57901
p219,466.888,218.477997
p220,209.759003,90.274002
p221,194.893997,145.770996
p222,544.416992,304.859985
p223,606.672974,393.790009
p224,336.544006,378.734009
p225,598.466003,375.536987
p226,40.381001,148.067993
p227,217.701004,69.130997
p228,623.314026,416.785004
p229,309.382996,352.445007
p230,79.310997,284.882996
p231,151.524994,100.473
p232,576.856995,319.355988
p233,220.875,78.129997
p234,119.988998,91.217003
p235,315.947998,355.893005
p236,346.309998,345.015015
p237,426.153015,292.544006
p238,440.257996,101.383003
p239,247.341995,162.660995
p240,659.093018,306.937012
p241,324.884003,170.819
p242,66.556,173.718994
p243,571.239014,104.254997
p244,210.753006,253.785995
p245,637.757996,346.757996
p246,603.078979,404.593994
p247,74.904999,410.269012
p248,229.238007,179.164993
p249,512.989014,248.854996
p250,183.524994,168.171005
p251,528.343994,223.132996
p252,571.421021,153.628006
p253,322.877991,181.177002
p254,208.623993,105.845001
p255,257.717987,412.964996
p256,191.507996,423.796997
p257,544.46698,205.031006
p258,183.649002,69.685997
p259,269.04599,415.209015
p260,657.117004,452.665009
p261,341.696014,375.322998
p262,113.268997,397.28299
p263,632.650024,178.970993
p264,253.363007,93.762001
p265,521.940002,319.312012
p266,512.971008,346.678009
p267,242.242004,70.839996
p268,343.147003,94.478996
p269,667.140015,364.03299
p270,156.889999,150.130997
p271,173.425995,425.682007
p272,462.584991,46.923
p273,205.884003,183.192993
p274,582.677002,215.259003
p275,321.800995,253.264008
p276,517.664978,70.057999
p277,257.065002,103.917999
p278,443.221985,101.127998
p279,261.802002,258.218994
p280,377.427002,277.386993
p281,637.02301,204.921005
p282,613.468994,239.093002
p283,288.195007,413.503998
p284,583.867004,453.852997
p285,549.935974,207.559006
p286,163.863007,272.687988
p287,535.0,155.746002
p288,330.765015,363.645996
p289,665.755005,327.566986
p290,152.292007,347.648987
p291,337.131012,362.05899
p292,631.010986,443.962006
p293,245.641998,426.362
p294,95.161003,416.279999
p295,376.446014,211.813004
p296,508.174011,429.858002
p297,608.848999,248.307007
p298,480.692993,159.154999
p299,601.304016,87.805
p300,40.584,245.417007
p301,108.983002,81.510002
p302,178.016006,402.902008
p303,518.534973,439.873993
p304,311.152008,344.179993
p305,305.458008,38.550999
p306,275.852997,415.115997
p307,271.557007,391.984985
p308,425.753998,121.133003
p309,436.927002,140.483994
p310,271.466003,280.044006
p311,168.973999,251.395004
p312,144.906998,113.889
p313,449.123993,129.988998
p314,131.936996,149.259003
p315,382.863007,386.951996
p316,476.02301,341.609009
p317,344.265015,413.817993
p318,318.313995,91.872002
p319,639.960999,256.539001
p320,176.649994,371.484985
p321,632.093994,426.82901
p322,523.307007,433.528992
p323,126.763,272.737
p324,518.202026,424.382996
p325,563.268005,318.037994
p326,656.109985,136.136002
p327,612.294006,173.192001
p328,355.113007,102.169998
p329,228.218002,148.266998
p330,558.505981,148.826996
p331,185.067993,270.967987
p332,375.664001,273.917999
p333,165.121002,345.513
p334,67.906998,90.611
p335,288.796997,161.382996
p336,235.466003,254.389999
p337,665.776978,441.686005
p338,433.845001,353.803986
p339,673.594971,415.084991
p340,128.035995,360.951996
p341,560.612976,200.313004
p342,523.039978,447.243011
p343,485.294006,161.151993
p344,444.571991,143.869995
p345,316.298004,434.391998
p346,402.77301,284.217987
p347,539.406982,427.306
p348,68.055,393.717987
p349,521.958008,89.828003
p350,131.722,173.658997
p351,40.112,148.011002
p352,358.221985,339.085999
p353,509.088013,420.188995
p354,24.009001,107.766998
p355,315.852997,272.647003
p356,642.843994,172.613998
p357,510.980011,387.895996
p358,456.320007,85.624001
p359,454.712006,141.061996
p360,381.389008,264.362
p361,68.998001,44.105999
p362,137.136993,281.847992
p363,367.864014,404.339996
p364,310.859985,76.639999
p365,240.369995,87.621002
p366,198.516998,97.117996
p367,618.663025,309.628998
p368,233.964996,172.781998
p369,409.411987,296.240997
p370,268.402008,326.884003
p371,57.223999,77.799004
p372,253.723999,263.118011
p373,466.089996,154.477997
p374,138.531006,89.481003
p375,349.174988,363.209015
p376,464.197998,48.134998
p377,655.112,337.112
p378,274.649994,305.195007
p379,231.348007,149.408005
p380,514.020996,350.737
p381,653.344971,439.667999
p382,324.541992,75.254997
p383,670.314026,321.296997
p384,525.236023,224.789993
p385,406.260986,378.575989
p386,328.294006,399.600006
p387,65.650002,105.292
p388,537.830994,386.027008
p389,88.382004,391.389008
p390,67.466003,276.843994
p391,476.229004,426.437988
p392,229.302002,94.68
p393,78.622002,92.777
p394,290.497009,99.792999
p395,153.878006,372.265991
p396,557.546021,183.662994
p397,30.152,302.263
p398,438.148987,359.138
p399,440.808014,333.631989
p400,534.401001,191.018005
p401,36.111,299.346985
p402,84.956001,163.597
p403,639.867004,306.737
p404,144.095001,75.677002
p405,454.322998,71.044998
p406,259.006012,108.685997
p407,249.354004,183.113998
p408,302.552002,283.863007
p409,541.992981,430.812012
p410,328.027008,258.38501
p411,218.354004,98.038002
p412,659.577026,101.893997
p413,210.802002,171.526001
p414,57.030998,170.727005
p415,258.354004,160.106003
p416,535.715027,214.516998
p417,548.89502,353.427002
p418,600.762024,262.48999
p419,138.190994,369.528015
p420,238.824005,217.365997
p421,248.820007,144.889999
p422,117.363998,261.468994
p423,146.826996,252.020004
p424,422.298004,146.255997
p425,153.636002,309.867004
p426,530.757996,338.81601
p427,206.397995,74.276001
p428,32.810001,170.112
p429,610.78302,420.506989
p430,65.958,286.636993
p431,310.510986,345.281006
p432,487.299988,161.199005
p433,239.447006,407.908997
p434,291.156006,104.052002
p435,631.588989,210.143997
p436,571.997009,185.255005
p437,100.069,280.795013
p438,409.072998,398.273987
p439,35.236,176.363998
p440,568.807983,167.182999
p441,538.963989,455.894989
p442,496.016998,410.996002
p443,280.691986,265.170013
p444,461.053986,58.123001
p445,58.445,146.639999
p446,128.432007,290.269012
p447,154.330994,123.141998
p448,256.127991,251.643005
p449,343.101013,128.084
p450,39.911999,150.513
p451,666.825012,430.519012
p452,21.462,77.293999
p453,63.834,407.371002
p454,647.169006,171.828003
p455,217.671005,124.708
p456,601.317017,184.681
p457,354.291992,352.268005
p458,97.968002,29.370001
p459,7.798,335.317993
p460,337.036011,356.350006
p461,70.635002,409.332001
p462,52.622002,289.036987
p463,606.388977,374.335999
p464,681.163025,433.358002
p465,683.671021,422.505005
p466,552.33197,170.764999
p467,604.734985,150.860992
p468,233.996002,72.875999
p469,643.419983,175.623993
p470,137.783997,402.600006
p471,489.923004,156.906998
p472,312.424011,430.181
p473,272.368988,30.91
p474,41.459,74.058998
p475,637.52002,346.696014
p476,554.197998,309.187012
p477,383.688995,293.131989
p478,643.382996,143.582001
p479,595.015991,436.411987
p480,173.621994,162.210999
p481,216.906998,114.343002
p482,662.197021,357.123993
p483,619.559021,136.572006
p484,396.144989,287.850006
p485,537.47998,372.144012
p486,193.875,342.381989
p487,625.698975,336.246002
p488,28.163,104.377998
p489,354.631989,418.369995
p490,637.875977,234.050003
p491,578.749023,155.158005
p492,262.704987,262.756012
p493,271.326996,120.799004
p494,53.695999,140.332993
p495,675.021973,441.903992
p496,211.126007,414.872986
p497,291.239014,267.566986
p498,418.200989,285.682007
p499,144.727005,363.410004
p500,146.688995,68.014
p501,56.216,139.917999
p502,423.317993,149.014999
p503,58.500999,152.589996
p504,458.55899,64.913002
p505,394.864014,286.81601
p506,118.109001,213.615005
p507,656.64801,123.617996
p508,304.612,357.527008
p509,497.729004,179.009995
p510,462.196991,148.753006
p511,176.488998,144.634995
p512,608.171997,452.337006
p513,33.796001,254.742004
p514,115.486,177.085007
p515,611.828979,204.873001
p516,661.827026,333.678009
p517,219.5,413.658997
p518,445.59201,359.608002
p519,459.976013,59.185001
p520,515.737,354.632996
p521,69.353996,276.035004
p522,30.549999,200.938004
p523,104.567001,288.074005
p524,540.018982,134.873001
p525,261.03299,257.946014
p526,116.117996,270.098999
p527,329.838013,407.196014
p528,388.661987,297.95401
p529,266.255005,409.427002
p530,429.359985,108.485001
p531,316.522003,356.910004
p532,212.570007,424.279999
p533,70.260002,90.167999
p534,593.078003,403.316986
p535,321.473999,383.121002
p536,156.063995,334.575989
p537,175.639008,430.992004
p538,517.895996,55.445999
p539,93.419998,153.067993
p540,173.811996,435.535004
p541,578.695007,410.891998
p542,411.562988,347.910004
p543,27.452999,303.158997
p544,97.228996,167.076004
p545,476.85199,179.141006
p546,179.783005,315.420013
p547,16.223,251.970993
p548,554.689026,237.095993
p549,408.576996,300.765015
p550,92.035004,106.078003
p551,465.438995,325.735992
p552,449.596008,337.957001
p553,414.526001,384.118988
p554,658.52301,125.338997
p555,551.945984,321.266998
p556,628.755981,281.993988
p557,160.227005,327.049011
p558,306.480011,140.395004
p559,522.469971,411.807007
p560,215.738007,99.917
p561,617.012024,146.807007
p562,247.634995,109.885002
p563,570.13501,181.315994
p564,537.072998,343.324005
p565,567.218018,146.138
p566,544.39801,202.037003
p567,535.007019,354.878998
p568,238.095993,82.255997
p569,328.156006,103.931
p570,40.938,393.513
p571,429.5,157.832001
p572,665.200012,136.75
p573,273.786987,171.162994
p574,679.984985,341.546997
p575,441.286987,75.081001
p576,70.071999,219.559006
p577,423.536011,397.091003
p578,358.660004,276.619995
p579,493.109009,222.595001
p580,112.874001,418.187988
p581,597.882019,443.503998
p582,288.790009,438.928009
p583,447.425995,58.319
p584,572.426025,462.510986
p585,137.681,427.606995
p586,258.924988,265.519989
p587,63.058998,288.994995
p588,255.317993,58.331001
p589,281.143005,169.615005
p590,173.899002,406.761993
p591,184.904999,264.567993
p592,437.489014,308.860992
p593,176.628998,350.002014
p594,272.958008,358.739014
p595,188.835999,417.102997
p596,635.244995,103.794998
p597,332.428009,252.470993
p598,575.153015,166.684998
p599,28.910999,99.315002
p600,639.625977,144.365997
p601,487.128998,71.482002
p602,303.842987,139.386993
p603,618.075012,456.074005
p604,624.702026,413.612
p605,154.880997,421.634003
p606,176.865997,371.907013
p607,620.955017,248.046997
p608,72.602997,49.363998
p609,188.617996,96.299004
p610,684.414001,242.654999
p611,29.804001,307.13501
p612,117.400002,225.276001
p613,472.289001,170.257996
p614,382.580994,419.315002
p615,555.840027,182.671997
p616,339.920013,320.062012
p617,548.47998,416.313995
p618,124.597,113.790001
p619,156.770996,296.410004
p620,154.257996,164.539993
p621,331.93399,363.894012
p622,270.471985,438.174011
p623,565.859985,459.45401
p624,279.119995,163.332001
p625,439.256989,74.560997
p626,625.301025,232.052994
p627,639.198975,142.087997
p628,549.065979,385.596985
p629,365.873993,366.731995
p630,377.140991,33.029999
p631,560.664978,422.687012
p632,669.760986,339.394989
p633,431.372009,364.029999
p634,167.942001,409.218994
p635,204.162994,424.799988
p636,508.425995,61.924
p637,127.968002,286.834015
p638,295.398987,281.73999
p639,250.442993,147.494003
p640,44.139999,380.735992
p641,571.289978,279.720001
p642,337.829987,432.332001
p643,323.888,89.833
p644,102.459999,419.402008
p645,301.722992,105.178001
p646,446.471008,303.576996
p647,353.395996,329.170013
p648,262.822998,228.669998
p649,444.988007,163.518005
p650,561.731018,299.259003
p651,624.85498,360.424011
p652,51.570999,386.960999
p653,168.675995,280.826996
p654,150.819,430.199005
p655,104.766998,227.983002
p656,633.843994,84.471001
p657,576.538025,406.631989
p658,248.813004,279.035004
p659,626.671021,254.994995
p660,69.746002,302.79599
p661,44.477001,102.126999
p662,612.250977,219.246994
p663,423.694,134.559998
p664,502.584991,246.656998
p665,105.453003,149.427994
p666,450.641998,70.155998
p667,46.813,352.38501
p668,105.157997,181.440002
p669,541.955994,125.613998
p670,554.132996,189.464005
p671,674.367004,345.447998
p672,61.714001,69.726997
p673,642.867981,221.354004
p674,274.175995,404.820007
p675,565.289978,411.55899
p676,395.410004,390.354004
p677,108.851997,390.489014
p678,205.093994,245.335999
p679,447.102997,142.335999
p680,605.976013,211.039993
p681,370.247009,400.444
p682,393.15799,414.061005
p683,571.523987,413.035004
p684,336.718994,335.237
p685,285.916992,265.77301
p686,99.057999,268.003998
p687,523.963989,438.921997
p688,437.015991,108.485001
p689,251.358994,71.207001
p690,625.544006,272.036011
p691,623.372009,112.561996
p692,343.033997,353.608002
p693,601.65802,355.928009
p694,261.696991,101.720001
p695,305.81601,76.428001
p696,568.804016,164.184998
p697,598.784973,294.545013
p698,672.455017,333.962006
p699,326.088989,76.594002
p700,639.757996,87.478996
p701,410.708008,285.971985
p702,135.501999,83.738998
p703,217.774002,108.974998
p704,538.195007,129.959
p705,231.061996,68.763
p706,65.550003,80.113998
p707,214.916,246.544006
p708,460.333008,87.264
p709,231.442993,102.337997
p710,282.247986,264.950989
p711,32.117001,109.217003
p712,550.481018,156.082001
p713,645.726013,169.095001
p714,118.325996,292.673004
p715,331.139008,270.07901
p716,420.985992,292.769012
p717,667.984009,349.415009
p718,545.117981,305.188995
p719,628.612,103.540001
p720,376.122009,300.585999
p721,329.54599,254.238007
p722,328.291992,101.574997
p723,90.343002,70.324997
p724,449.315002,316.324005
p725,159.005997,80.808998
p726,315.127991,165.042007
p727,559.987,295.459991
p728,15.11,364.417999
p729,269.71701,160.257996
p730,207.354004,140.296005
p731,340.227997,342.928986
p732,656.952026,150.522995
p733,489.031006,69.125
p734,216.757004,194.188995
p735,645.841003,241.889008
p736,588.025024,419.772003
p737,326.563995,381.272003
p738,321.053009,266.501007
p739,376.100006,299.845001
p740,502.743011,83.634003
p741,446.130005,92.921997
p742,292.218994,106.843002
p743,518.846985,225.565002
p744,602.48999,115.693001
p745,437.638,120.246002
p746,550.489014,169.343002
p747,96.237,186.029007
p748,241.729996,282.281006
p749,509.192993,361.078003
p750,61.027,322.162994
p751,38.411999,102.886002
p752,87.907997,381.977997
p753,640.127991,195.589005
p754,513.344971,153.572998
p755,501.143005,118.434998
p756,497.407013,258.385986
p757,156.841003,123.403
p758,272.609985,83.694
p759,140.806,105.144997
p760,535.768005,87.931999
p761,194.451996,363.122986
p762,264.144012,105.375
p763,502.451996,135.084
p764,463.971008,62.674999
p765,331.738007,272.627991
p766,551.45697,239.132004
p767,329.897003,171.932999
p768,532.861023,366.229004
p769,637.68103,406.355988
p770,18.958,371.421997
p771,308.959991,417.742004
p772,127.350998,171.348999
p773,620.14502,394.865997
p774,48.585999,304.01001
p775,524.507019,452.489014
p776,551.221985,101.063004
p777,264.302002,69.183998
p778,643.814026,70.362
p779,37.978001,377.388
p780,365.976013,277.790009
p781,493.311005,132.279999
p782,94.069,285.881012
p783,37.458,140.052994
p784,176.322998,320.221008
p785,109.017998,282.5
p786,613.72998,180.727005
p787,107.994003,75.057999
p788,629.250977,148.397995
p789,266.924988,253.003006
p790,281.859985,417.162994
p791,485.006012,245.822998
p792,142.751007,290.506012
p793,497.582001,157.123001
p794,540.606018,460.141998
p795,522.236023,435.468994
p796,227.535004,363.605011
p797,170.740005,466.536011
p798,558.075989,183.121002
p799,32.216999,383.799988
p800,536.620972,448.562988
p801,654.086975,465.03299
p802,614.034973,212.438995
p803,231.649002,64.663002
p804,158.962006,88.723
p805,125.738998,418.415985
p806,600.872009,260.058014
p807,223.710007,276.231995
p808,318.380005,316.390015
p809,118.477997,389.855988
p810,44.773998,160.513
p811,65.627998,76.130997
p812,261.427002,467.022003
p813,118.361,423.502991
p814,156.522995,355.480988
p815,94.662003,393.710999
p816,398.127991,413.946014
p817,133.171005,400.63501
p818,47.563999,87.391998
p819,196.876007,96.442001
p820,123.000999,192.942001
p821,423.127991,135.835007
p822,490.376007,60.238998
p823,653.458008,77.614998
p824,111.848999,277.355011
p825,318.515991,76.836998
p826,376.001007,303.019012
p827,561.164001,309.695007
p828,425.748993,85.653
p829,590.71698,273.613007
p830,327.009003,60.386002
p831,29.863001,158.281006
p832,484.632996,225.621994
p833,126.307999,430.76001
p834,114.166,68.586998
p835,71.834999,468.425995
p836,649.947998,333.167999
p837,615.640015,148.389008
p838,301.065002,72.014
p839,301.92099,271.080994
p840,349.998993,267.609985
p841,33.428001,138.069
p842,271.53299,53.355999
p843,568.921997,217.768997
p844,176.647003,175.237
p845,162.910004,380.566986
p846,578.552002,176.175995
p847,306.347992,328.488007
p848,406.476013,376.234985
p849,354.041992,271.23999
p850,359.970001,140.151001
p851,138.957001,388.799011
p852,301.562012,255.751007
p853,491.700012,235.598007
p854,464.897003,343.644012
p855,597.122986,251.996994
p856,168.091995,331.829987
p857,32.216,303.695007
p858,268.80899,157.742004
p859,157.632004,384.822998
p860,559.416992,325.26001
p861,439.040985,385.264008
p862,543.89502,320.299988
p863,330.790009,101.286003
p864,276.247986,253.026001
p865,313.929993,283.078003
p866,152.639999,112.135002
p867,285.061005,374.411987
p868,301.041992,143.709
p869,674.89502,358.519989
p870,570.64801,462.231995
p871,531.364014,141.884995
p872,157.923004,226.324005
p873,235.505997,405.515015
p874,649.896973,326.714996
p875,343.006989,346.292999
p876,209.552002,342.200989
p877,98.257004,270.518005
p878,321.181,331.062988
p879,319.171997,431.364014
p880,615.843994,139.406006
p881,35.126999,320.063995
p882,566.338989,452.329987
p883,243.072998,454.144989
p884,311.420013,144.998993
p885,143.621994,357.248993
p886,423.173004,123.603996
p887,560.380005,429.223999
p888,32.414001,371.342987
p889,332.697998,260.872986
p890,118.494003,404.317993
p891,427.38501,281.989014
p892,182.479996,470.860992
p893,357.929993,262.003998
p894,589.452026,309.516998
p895,548.843994,142.901001
p896,556.419983,442.464996
p897,193.835007,273.964996
p898,391.388,211.356995
p899,652.023987,349.985992
p900,651.46698,439.441986
p901,501.01001,56.181999
p902,446.989014,60.667999
p903,151.302002,412.161011
p904,609.700989,171.227005
p905,111.487999,393.994995
p906,642.546021,407.834991
p907,129.550003,345.552002
p908,162.007996,73.113998
p909,293.697998,174.442993
p910,182.820007,262.859985
p911,453.824005,56.455002
p912,561.513,407.343994
p913,470.670013,329.649994
p914,653.791016,453.915009
p915,566.252014,376.006012
p916,244.632996,164.615005
p917,642.737976,349.950989
p918,615.148987,287.348999
p919,114.203003,173.901993
p920,574.690979,436.981995
p921,308.653992,346.355011
p922,340.752991,266.794006
p923,566.208984,304.914001
p924,619.372986,178.822006
p925,327.93399,435.674988
p926,614.940002,155.576996
p927,655.028015,110.553001
p928,662.413025,418.669006
p929,228.529007,280.138
p930,154.367996,282.101013
p931,297.381989,85.728996
p932,447.145996,356.751007
p933,221.889008,249.483994
p934,613.794006,428.565002
p935,574.810974,277.845001
p936,436.160004,99.510002
p937,437.222992,89.015999
p938,113.246002,69.092003
p939,274.811005,270.851013
p940,270.22699,72.955002
p941,459.612,353.61499
p942,607.416016,188.376999
p943,77.044998,164.914993
p944,177.945007,173.751999
p945,281.891998,246.804001
p946,217.514999,147.199005
p947,473.184998,235.903
p948,255.876999,411.838989
p949,302.044006,102.431
p950,497.048004,88.247002
p951,619.976013,390.391998
p952,77.896004,166.356003
p953,505.604004,80.586998
p954,507.252014,354.371002
p955,287.368988,434.235992
p956,194.804001,325.130005
p957,532.534973,124.962997
p958,313.496002,50.557999
p959,333.868011,312.928009
p960,583.333984,434.196014
p961,557.29303,465.752014
p962,131.330994,362.040985
p963,450.714996,341.359985
p964,642.715027,24.195
p965,130.994995,408.988007
p966,570.48999,381.540009
p967,61.591999,402.351013
p968,545.450012,137.990997
p969,132.427002,417.56601
p970,163.835007,319.752991
p971,188.238998,258.147003
p972,624.719971,96.987999
p973,601.999023,319.717987
p974,235.718002,168.427002
p975,533.736023,319.194
p976,370.523987,259.580994
p977,284.233002,167.729004
p978,169.276993,471.550995
p979,46.882999,367.903992
p980,327.372009,370.600006
p981,448.256012,228.319
p982,382.71701,318.751007
p983,244.005997,266.403015
p984,172.348999,160.035004
p985,221.867996,175.617996
p986,24.809999,161.423004
p987,129.098007,94.200996
p988,536.335999,125.359001
p989,333.834015,319.083008
p990,508.947998,215.783005
p991,124.917,416.612
p992,428.643005,146.550995
p993,461.247986,368.246002
p994,113.533997,112.146004
p995,331.479004,158.473007
p996,172.776001,173.341003
p997,233.212997,181.654999
p998,456.451996,70.103996
p999,279.993988,430.949005
p1000,528.375977,135.248993
p1001,563.755981,313.53299
p1002,602.413025,194.268997
p1003,103.212997,177.054001
p1004,569.591003,367.880005
p1005,71.598,102.415001
p1006,111.065002,283.924988
p1007,26.872999,170.354996
p1008,525.190979,87.662003
p1009,273.68399,164.649002
p1010,87.222,157.335007
p1011,287.026001,144.792007
p1012,481.980011,327.834015
p1013,382.796997,290.97699
p1014,552.81897,303.341003
p1015,285.114014,177.119003
p1016,153.223999,430.683014
p1017,444.596985,345.322998
p1018,209.018997,344.023987
p1019,351.915985,358.787994
p1020,76.828003,153.210007
p1021,523.702026,126.336998
p1022,41.766998,179.408005
p1023,657.947998,263.916992
p1024,105.872002,76.864998
p1025,270.420013,325.679993
p1026,75.863998,370.152008
p1027,377.807007,412.424011
p1028,315.559998,313.355011
p1029,529.140015,298.157013
p1030,216.906998,378.682007
p1031,249.533005,260.118011
p1032,226.285995,432.519989
p1033,58.375,401.90799
p1034,32.333,274.730988
p1035,245.753006,269.661987
p1036,354.276001,266.098999
p1037,564.984985,466.01001
p1038,265.56601,436.523987
p1039,503.531006,297.326996
p1040,612.879028,258.661011
p1041,84.085999,176.785995
p1042,320.515991,87.992996
p1043,73.022003,264.59201
p1044,301.790985,345.386993
p1045,293.678009,273.285004
p1046,207.175995,210.695007
p1047,160.548004,255.416
p1048,442.157013,311.945007
p1049,489.078003,161.763
p1050,672.278015,438.864014
p1051,565.997009,441.990997
p1052,496.216003,415.569
p1053,261.516998,243.820999
p1054,636.494995,129.319
p1055,431.209015,147.042999
p1056,535.830994,439.656006
p1057,268.028992,99.763
p1058,587.963013,289.109985
p1059,592.762024,290.513
p1060,236.880997,178.498001
p1061,362.238007,267.716003
p1062,585.596008,282.105011
p1063,66.769997,366.289001
p1064,216.153,132.516006
p1065,500.019989,138.520004
p1066,132.061996,338.832001
p1067,585.280029,294.417999
p1068,648.85498,454.813995
p1069,65.089996,167.947998
p1070,57.476002,175.723007
p1071,32.723,86.389
p1072,324.230011,378.95401
p1073,282.054993,71.641998
p1074,373.096985,340.763
p1075,656.533997,127.134003
p1076,195.906006,144.188995
p1077,376.471985,433.039001
p1078,305.040985,250.498001
p1079,563.450012,433.303009
p1080,64.557999,377.10199
p1081,309.118988,321.985992
p1082,104.682999,452.03299
