Id,x0,x1,clasterId,pointType,#dist,
p154,102.455,162.998,18,1,10000
p155,419.839,290.973,3,1,10000
p156,539.109,215.755,2,1,10000
p157,188.622,417.373,3,1,10000
p158,375.708,399.624,3,1,10000
p159,361.789,349.989,6,1,10000
p160,605.158,394.075,1,1,10000
p161,30.992,171.521,-1,-1,10000
p162,221.783,106.579,-1,-1,10000
p163,205.269,138.574,30,0,10000
p164,185.668,335.604,14,1,10000
p165,424.294,97.509,12,1,10000
p166,523.036,399.07,1,1,10000
p167,631.953,90.276,1,1,10000
p168,177.535,415.957,3,1,10000
p169,334.993,339.566,6,1,10000
p170,513.42,414.022,1,1,10000
p171,201.416,163.788,-1,-1,10000
p172,75.615,461.579,-1,-1,10000
p173,645.272,89.615,1,1,10000
p174,503.429,236.263,2,1,10000
p175,312.492,210.247,-1,-1,10000
p176,606.664,427.974,1,1,10000
p177,481.534,161.422,12,1,10000
p178,517.442,406.077,1,1,10000
p179,237.694,108.414,53,0,10000
p180,447.133,312.509,3,1,10000
p181,522.184,366.366,1,1,10000
p182,428.716,279.232,3,1,10000
p183,657.954,380.846,1,1,10000
p184,125.621,323.664,14,0,10000
p185,203.887,440.687,3,0,10000
p186,138.916,419.43,3,1,10000
p187,530.117,253.398,2,1,10000
p188,162.988,421.22,3,0,10000
p189,423.479,292.576,3,1,10000
p190,525.345,249.365,2,1,10000
p191,445.312,133.773,12,1,10000
p192,52.852,51.333,-1,-1,10000
p193,652.184,369.589,1,1,10000
p194,522.462,396.861,1,1,10000
p195,560.739,344.04,1,1,10000
p196,68.316,152.404,-1,-1,10000
p197,113.525,399.235,3,1,10000
p198,361.204,261.708,3,1,10000
p199,35.912,370.35,3,1,10000
p200,631.923,124.434,1,1,10000
p201,426.098,131.963,12,1,10000
p202,29.856,350.191,3,0,10000
p203,444.186,74.773,12,1,10000
p204,517.953,434.911,1,1,10000
p205,330.318,93.492,5,1,10000
p206,89.979,99.89,-1,-1,10000
p207,368.224,83.125,-1,-1,10000
p208,368.832,354.848,6,1,10000
p209,260.46,243.822,4,0,10000
p210,257.16,281.057,4,1,10000
p211,435.975,303.594,3,1,10000
p212,403.572,402.153,3,1,10000
p213,403.135,307.952,3,1,10000
p214,324.64,316.004,6,1,10000
p215,526.519,373.04,1,1,10000
p216,613.238,177.157,1,1,10000
p217,349.595,361.018,6,1,10000
p218,368.648,321.579,6,1,10000
p219,466.888,218.478,2,1,10000
p220,209.759,90.274,44,0,10000
p221,194.894,145.771,19,1,10000
p222,544.417,304.86,1,1,10000
p223,606.673,393.79,1,1,10000
p224,336.544,378.734,6,1,10000
p225,598.466,375.537,1,1,10000
p226,40.381,148.068,-1,-1,10000
p227,217.701,69.131,-1,-1,10000
p228,623.314,416.785,1,1,10000
p229,309.383,352.445,6,1,10000
p230,79.311,284.883,20,1,10000
p231,151.525,100.473,-1,-1,10000
p232,576.857,319.356,1,1,10000
p233,220.875,78.13,-1,-1,10000
p234,119.989,91.217,-1,-1,10000
p235,315.948,355.893,6,1,10000
p236,346.31,345.015,6,1,10000
p237,426.153,292.544,3,1,10000
p238,440.258,101.383,12,1,10000
p239,247.342,162.661,-1,-1,10000
p240,659.093,306.937,1,1,10000
p241,324.884,170.819,21,1,10000
p242,66.556,173.719,-1,-1,10000
p243,571.239,104.255,-1,-1,10000
p244,210.753,253.786,4,1,10000
p245,637.758,346.758,1,1,10000
p246,603.079,404.594,1,1,10000
p247,74.905,410.269,3,0,10000
p248,229.238,179.165,-1,-1,10000
p249,512.989,248.855,2,1,10000
p250,183.525,168.171,22,1,10000
p251,528.344,223.133,2,1,10000
p252,571.421,153.628,2,1,10000
p253,322.878,181.177,21,1,10000
p254,208.624,105.845,-1,-1,10000
p255,257.718,412.965,3,1,10000
p256,191.508,423.797,3,1,10000
p257,544.467,205.031,2,1,10000
p258,183.649,69.686,-1,-1,10000
p259,269.046,415.209,3,1,10000
p260,657.117,452.665,1,1,10000
p261,341.696,375.323,6,1,10000
p262,113.269,397.283,3,1,10000
p263,632.65,178.971,1,1,10000
p264,253.363,93.762,-1,-1,10000
p265,521.94,319.312,1,1,10000
p266,512.971,346.678,1,1,10000
p267,242.242,70.84,-1,-1,10000
p268,343.147,94.479,-1,-1,10000
p269,667.14,364.033,1,1,10000
p270,156.89,150.131,-1,-1,10000
p271,173.426,425.682,3,1,10000
p272,462.585,46.923,12,1,10000
p273,205.884,183.193,-1,-1,10000
p274,582.677,215.259,-1,-1,10000
p275,321.801,253.264,3,0,10000
p276,517.665,70.058,12,1,10000
p277,257.065,103.918,5,0,10000
p278,443.222,101.128,12,1,10000
p279,261.802,258.219,4,1,10000
p280,377.427,277.387,3,1,10000
p281,637.023,204.921,1,1,10000
p282,613.469,239.093,1,1,10000
p283,288.195,413.504,3,1,10000
p284,583.867,453.853,1,1,10000
p285,549.936,207.559,2,1,10000
p286,163.863,272.688,13,1,10000
p287,535,155.746,2,1,10000
p288,330.765,363.646,6,1,10000
p289,665.755,327.567,1,1,10000
p290,152.292,347.649,14,1,10000
p291,337.131,362.059,6,1,10000
p292,631.011,443.962,1,1,10000
p293,245.642,426.362,3,1,10000
p294,95.161,416.28,3,1,10000
p295,376.446,211.813,-1,-1,10000
p296,508.174,429.858,1,1,10000
p297,608.849,248.307,1,1,10000
p298,480.693,159.155,12,1,10000
p299,601.304,87.805,-1,-1,10000
p300,40.584,245.417,-1,-1,10000
p301,108.983,81.51,-1,-1,10000
p302,178.016,402.902,3,1,10000
p303,518.535,439.874,1,1,10000
p304,311.152,344.18,6,1,10000
p305,305.458,38.551,-1,-1,10000
p306,275.853,415.116,3,1,10000
p307,271.557,391.985,-1,-1,10000
p308,425.754,121.133,12,1,10000
p309,436.927,140.484,12,1,10000
p310,271.466,280.044,4,1,10000
p311,168.974,251.395,11,1,10000
p312,144.907,113.889,-1,-1,10000
p313,449.124,129.989,12,1,10000
p314,131.937,149.259,-1,-1,10000
p315,382.863,386.952,3,1,10000
p316,476.023,341.609,3,1,10000
p317,344.265,413.818,3,1,10000
p318,318.314,91.872,5,1,10000
p319,639.961,256.539,1,1,10000
p320,176.65,371.485,14,1,10000
p321,632.094,426.829,1,1,10000
p322,523.307,433.529,1,1,10000
p323,126.763,272.737,-1,-1,10000
p324,518.202,424.383,1,1,10000
p325,563.268,318.038,1,1,10000
p326,656.11,136.136,1,1,10000
p327,612.294,173.192,1,1,10000
p328,355.113,102.17,-1,-1,10000
p329,228.218,148.267,-1,-1,10000
p330,558.506,148.827,2,1,10000
p331,185.068,270.968,11,1,10000
p332,375.664,273.918,3,1,10000
p333,165.121,345.513,14,1,10000
p334,67.907,90.611,-1,-1,10000
p335,288.797,161.383,67,0,10000
p336,235.466,254.39,4,1,10000
p337,665.777,441.686,1,1,10000
p338,433.845,353.804,3,1,10000
p339,673.595,415.085,1,1,10000
p340,128.036,360.952,14,0,10000
p341,560.613,200.313,2,1,10000
p342,523.04,447.243,1,1,10000
p343,485.294,161.152,12,1,10000
p344,444.572,143.87,12,1,10000
p345,316.298,434.392,3,1,10000
p346,402.773,284.218,3,1,10000
p347,539.407,427.306,1,1,10000
p348,68.055,393.718,3,1,10000
p349,521.958,89.828,12,1,10000
p350,131.722,173.659,59,0,10000
p351,40.112,148.011,-1,-1,10000
p352,358.222,339.086,6,1,10000
p353,509.088,420.189,1,1,10000
p354,24.009,107.767,-1,-1,10000
p355,315.853,272.647,3,1,10000
p356,642.844,172.614,1,1,10000
p357,510.98,387.896,1,1,10000
p358,456.32,85.624,12,1,10000
p359,454.712,141.062,12,1,10000
p360,381.389,264.362,3,1,10000
p361,68.998,44.106,-1,-1,10000
p362,137.137,281.848,10,0,10000
p363,367.864,404.34,3,1,10000
p364,310.86,76.64,5,0,10000
p365,240.37,87.621,-1,-1,10000
p366,198.517,97.118,-1,-1,10000
p367,618.663,309.629,1,0,10000
p368,233.965,172.782,23,1,10000
p369,409.412,296.241,3,1,10000
p370,268.402,326.884,-1,-1,10000
p371,57.224,77.799,-1,-1,10000
p372,253.724,263.118,4,1,10000
p373,466.09,154.478,12,1,10000
p374,138.531,89.481,-1,-1,10000
p375,349.175,363.209,6,1,10000
p376,464.198,48.135,12,1,10000
p377,655.112,337.112,1,1,10000
p378,274.65,305.195,-1,-1,10000
p379,231.348,149.408,-1,-1,10000
p380,514.021,350.737,1,1,10000
p381,653.345,439.668,1,1,10000
p382,324.542,75.255,5,1,10000
p383,670.314,321.297,1,1,10000
p384,525.236,224.79,2,1,10000
p385,406.261,378.576,3,1,10000
p386,328.294,399.6,3,1,10000
p387,65.65,105.292,-1,-1,10000
p388,537.831,386.027,1,1,10000
p389,88.382,391.389,3,1,10000
p390,67.466,276.844,-1,-1,10000
p391,476.229,426.438,-1,-1,10000
p392,229.302,94.68,-1,-1,10000
p393,78.622,92.777,-1,-1,10000
p394,290.497,99.793,-1,-1,10000
p395,153.878,372.266,14,1,10000
p396,557.546,183.663,2,1,10000
p397,30.152,302.263,15,0,10000
p398,438.149,359.138,3,1,10000
p399,440.808,333.632,3,1,10000
p400,534.401,191.018,-1,-1,10000
p401,36.111,299.347,24,1,10000
p402,84.956,163.597,-1,-1,10000
p403,639.867,306.737,1,1,10000
p404,144.095,75.677,-1,-1,10000
p405,454.323,71.045,12,1,10000
p406,259.006,108.686,-1,-1,10000
p407,249.354,183.114,25,1,10000
p408,302.552,283.863,3,0,10000
p409,541.993,430.812,1,1,10000
p410,328.027,258.385,3,1,10000
p411,218.354,98.038,39,0,10000
p412,659.577,101.894,1,1,10000
p413,210.802,171.526,16,0,10000
p414,57.031,170.727,-1,-1,10000
p415,258.354,160.106,45,0,10000
p416,535.715,214.517,2,1,10000
p417,548.895,353.427,1,1,10000
p418,600.762,262.49,1,1,10000
p419,138.191,369.528,14,1,10000
p420,238.824,217.366,-1,-1,10000
p421,248.82,144.89,66,0,10000
p422,117.364,261.469,17,0,10000
p423,146.827,252.02,-1,-1,10000
p424,422.298,146.256,12,1,10000
p425,153.636,309.867,14,1,10000
p426,530.758,338.816,1,1,10000
p427,206.398,74.276,-1,-1,10000
p428,32.81,170.112,-1,-1,10000
p429,610.783,420.507,1,1,10000
p430,65.958,286.637,26,1,10000
p431,310.511,345.281,6,1,10000
p432,487.3,161.199,12,1,10000
p433,239.447,407.909,3,1,10000
p434,291.156,104.052,-1,-1,10000
p435,631.589,210.144,1,1,10000
p436,571.997,185.255,2,1,10000
p437,100.069,280.795,17,0,10000
p438,409.073,398.274,3,1,10000
p439,35.236,176.364,64,0,10000
p440,568.808,167.183,2,1,10000
p441,538.964,455.895,1,1,10000
p442,496.017,410.996,1,0,10000
p443,280.692,265.17,3,1,10000
p444,461.054,58.123,12,1,10000
p445,58.445,146.64,-1,-1,10000
p446,128.432,290.269,10,1,10000
p447,154.331,123.142,-1,-1,10000
p448,256.128,251.643,4,1,10000
p449,343.101,128.084,-1,-1,10000
p450,39.912,150.513,-1,-1,10000
p451,666.825,430.519,1,1,10000
p452,21.462,77.294,-1,-1,10000
p453,63.834,407.371,3,1,10000
p454,647.169,171.828,1,1,10000
p455,217.671,124.708,-1,-1,10000
p456,601.317,184.681,1,1,10000
p457,354.292,352.268,6,1,10000
p458,97.968,29.37,-1,-1,10000
p459,7.798,335.318,3,0,10000
p460,337.036,356.35,6,1,10000
p461,70.635,409.332,3,0,10000
p462,52.622,289.037,-1,-1,10000
p463,606.389,374.336,1,1,10000
p464,681.163,433.358,1,1,10000
p465,683.671,422.505,1,1,10000
p466,552.332,170.765,2,1,10000
p467,604.735,150.861,1,1,10000
p468,233.996,72.876,71,0,10000
p469,643.42,175.624,1,1,10000
p470,137.784,402.6,3,1,10000
p471,489.923,156.907,12,1,10000
p472,312.424,430.181,3,1,10000
p473,272.369,30.91,-1,-1,10000
p474,41.459,74.059,-1,-1,10000
p475,637.52,346.696,1,1,10000
p476,554.198,309.187,1,1,10000
p477,383.689,293.132,3,1,10000
p478,643.383,143.582,1,1,10000
p479,595.016,436.412,1,1,10000
p480,173.622,162.211,27,1,10000
p481,216.907,114.343,69,0,10000
p482,662.197,357.124,1,1,10000
p483,619.559,136.572,1,1,10000
p484,396.145,287.85,3,1,10000
p485,537.48,372.144,1,1,10000
p486,193.875,342.382,14,1,10000
p487,625.699,336.246,1,1,10000
p488,28.163,104.378,-1,-1,10000
p489,354.632,418.37,3,1,10000
p490,637.876,234.05,1,1,10000
p491,578.749,155.158,2,1,10000
p492,262.705,262.756,4,1,10000
p493,271.327,120.799,-1,-1,10000
p494,53.696,140.333,-1,-1,10000
p495,675.022,441.904,1,1,10000
p496,211.126,414.873,3,1,10000
p497,291.239,267.567,3,1,10000
p498,418.201,285.682,3,1,10000
p499,144.727,363.41,14,1,10000
p500,146.689,68.014,-1,-1,10000
p501,56.216,139.918,-1,-1,10000
p502,423.318,149.015,12,1,10000
p503,58.501,152.59,-1,-1,10000
p504,458.559,64.913,12,1,10000
p505,394.864,286.816,3,1,10000
p506,118.109,213.615,-1,-1,10000
p507,656.648,123.618,1,1,10000
p508,304.612,357.527,6,1,10000
p509,497.729,179.01,12,1,10000
p510,462.197,148.753,12,1,10000
p511,176.489,144.635,-1,-1,10000
p512,608.172,452.337,1,1,10000
p513,33.796,254.742,-1,-1,10000
p514,115.486,177.085,-1,-1,10000
p515,611.829,204.873,1,1,10000
p516,661.827,333.678,1,1,10000
p517,219.5,413.659,3,1,10000
p518,445.592,359.608,3,1,10000
p519,459.976,59.185,12,1,10000
p520,515.737,354.633,1,1,10000
p521,69.354,276.035,-1,-1,10000
p522,30.55,200.938,-1,-1,10000
p523,104.567,288.074,17,1,10000
p524,540.019,134.873,2,1,10000
p525,261.033,257.946,4,1,10000
p526,116.118,270.099,17,1,10000
p527,329.838,407.196,3,1,10000
p528,388.662,297.954,3,1,10000
p529,266.255,409.427,3,1,10000
p530,429.36,108.485,12,1,10000
p531,316.522,356.91,6,1,10000
p532,212.57,424.28,3,1,10000
p533,70.26,90.168,-1,-1,10000
p534,593.078,403.317,1,1,10000
p535,321.474,383.121,6,1,10000
p536,156.064,334.576,14,1,10000
p537,175.639,430.992,3,1,10000
p538,517.896,55.446,12,1,10000
p539,93.42,153.068,-1,-1,10000
p540,173.812,435.535,3,1,10000
p541,578.695,410.892,1,1,10000
p542,411.563,347.91,-1,-1,10000
p543,27.453,303.159,15,0,10000
p544,97.229,167.076,-1,-1,10000
p545,476.852,179.141,12,1,10000
p546,179.783,315.42,7,0,10000
p547,16.223,251.971,-1,-1,10000
p548,554.689,237.096,2,1,10000
p549,408.577,300.765,3,1,10000
p550,92.035,106.078,-1,-1,10000
p551,465.439,325.736,3,1,10000
p552,449.596,337.957,3,1,10000
p553,414.526,384.119,3,1,10000
p554,658.523,125.339,1,1,10000
p555,551.946,321.267,1,1,10000
p556,628.756,281.994,1,1,10000
p557,160.227,327.049,14,1,10000
p558,306.48,140.395,32,0,10000
p559,522.47,411.807,1,1,10000
p560,215.738,99.917,-1,-1,10000
p561,617.012,146.807,1,1,10000
p562,247.635,109.885,-1,-1,10000
p563,570.135,181.316,2,1,10000
p564,537.073,343.324,1,1,10000
p565,567.218,146.138,2,1,10000
p566,544.398,202.037,2,1,10000
p567,535.007,354.879,1,1,10000
p568,238.096,82.256,-1,-1,10000
p569,328.156,103.931,5,1,10000
p570,40.938,393.513,3,1,10000
p571,429.5,157.832,12,1,10000
p572,665.2,136.75,1,1,10000
p573,273.787,171.163,9,0,10000
p574,679.985,341.547,1,1,10000
p575,441.287,75.081,12,1,10000
p576,70.072,219.559,-1,-1,10000
p577,423.536,397.091,3,1,10000
p578,358.66,276.62,3,1,10000
p579,493.109,222.595,2,1,10000
p580,112.874,418.188,3,1,10000
p581,597.882,443.504,1,1,10000
p582,288.79,438.928,3,1,10000
p583,447.426,58.319,12,1,10000
p584,572.426,462.511,1,1,10000
p585,137.681,427.607,3,1,10000
p586,258.925,265.52,4,1,10000
p587,63.059,288.995,26,0,10000
p588,255.318,58.331,-1,-1,10000
p589,281.143,169.615,9,1,10000
p590,173.899,406.762,3,1,10000
p591,184.905,264.568,11,1,10000
p592,437.489,308.861,3,1,10000
p593,176.629,350.002,14,1,10000
p594,272.958,358.739,-1,-1,10000
p595,188.836,417.103,3,1,10000
p596,635.245,103.795,1,1,10000
p597,332.428,252.471,3,1,10000
p598,575.153,166.685,2,1,10000
p599,28.911,99.315,-1,-1,10000
p600,639.626,144.366,1,1,10000
p601,487.129,71.482,12,1,10000
p602,303.843,139.387,32,0,10000
p603,618.075,456.074,1,1,10000
p604,624.702,413.612,1,1,10000
p605,154.881,421.634,3,1,10000
p606,176.866,371.907,14,1,10000
p607,620.955,248.047,1,1,10000
p608,72.603,49.364,-1,-1,10000
p609,188.618,96.299,-1,-1,10000
p610,684.414,242.655,-1,-1,10000
p611,29.804,307.135,15,1,10000
p612,117.4,225.276,-1,-1,10000
p613,472.289,170.258,12,1,10000
p614,382.581,419.315,3,1,10000
p615,555.84,182.672,2,1,10000
p616,339.92,320.062,6,1,10000
p617,548.48,416.314,1,1,10000
p618,124.597,113.79,-1,-1,10000
p619,156.771,296.41,54,0,10000
p620,154.258,164.54,-1,-1,10000
p621,331.934,363.894,6,1,10000
p622,270.472,438.174,3,1,10000
p623,565.86,459.454,1,1,10000
p624,279.12,163.332,9,1,10000
p625,439.257,74.561,12,1,10000
p626,625.301,232.053,1,1,10000
p627,639.199,142.088,1,1,10000
p628,549.066,385.597,1,1,10000
p629,365.874,366.732,6,1,10000
p630,377.141,33.03,-1,-1,10000
p631,560.665,422.687,1,1,10000
p632,669.761,339.395,1,1,10000
p633,431.372,364.03,3,1,10000
p634,167.942,409.219,3,1,10000
p635,204.163,424.8,3,1,10000
p636,508.426,61.924,12,1,10000
p637,127.968,286.834,10,1,10000
p638,295.399,281.74,3,1,10000
p639,250.443,147.494,42,0,10000
p640,44.14,380.736,3,1,10000
p641,571.29,279.72,1,1,10000
p642,337.83,432.332,3,1,10000
p643,323.888,89.833,5,1,10000
p644,102.46,419.402,3,1,10000
p645,301.723,105.178,28,1,10000
p646,446.471,303.577,3,1,10000
p647,353.396,329.17,6,1,10000
p648,262.823,228.67,-1,-1,10000
p649,444.988,163.518,12,1,10000
p650,561.731,299.259,1,1,10000
p651,624.855,360.424,1,1,10000
p652,51.571,386.961,3,1,10000
p653,168.676,280.827,13,1,10000
p654,150.819,430.199,3,1,10000
p655,104.767,227.983,-1,-1,10000
p656,633.844,84.471,1,1,10000
p657,576.538,406.632,1,1,10000
p658,248.813,279.035,4,0,10000
p659,626.671,254.995,1,1,10000
p660,69.746,302.796,-1,-1,10000
p661,44.477,102.127,-1,-1,10000
p662,612.251,219.247,1,1,10000
p663,423.694,134.56,12,1,10000
p664,502.585,246.657,2,1,10000
p665,105.453,149.428,-1,-1,10000
p666,450.642,70.156,12,1,10000
p667,46.813,352.385,43,0,10000
p668,105.158,181.44,-1,-1,10000
p669,541.956,125.614,2,1,10000
p670,554.133,189.464,2,1,10000
p671,674.367,345.448,1,1,10000
p672,61.714,69.727,-1,-1,10000
p673,642.868,221.354,1,1,10000
p674,274.176,404.82,3,1,10000
p675,565.29,411.559,1,1,10000
p676,395.41,390.354,3,1,10000
p677,108.852,390.489,3,1,10000
p678,205.094,245.336,-1,-1,10000
p679,447.103,142.336,12,1,10000
p680,605.976,211.04,1,1,10000
p681,370.247,400.444,3,1,10000
p682,393.158,414.061,3,1,10000
p683,571.524,413.035,1,1,10000
p684,336.719,335.237,6,1,10000
p685,285.917,265.773,3,1,10000
p686,99.058,268.004,17,1,10000
p687,523.964,438.922,1,1,10000
p688,437.016,108.485,12,1,10000
p689,251.359,71.207,-1,-1,10000
p690,625.544,272.036,1,1,10000
p691,623.372,112.562,1,1,10000
p692,343.034,353.608,6,1,10000
p693,601.658,355.928,-1,-1,10000
p694,261.697,101.72,5,1,10000
p695,305.816,76.428,5,1,10000
p696,568.804,164.185,2,1,10000
p697,598.785,294.545,1,1,10000
p698,672.455,333.962,1,1,10000
p699,326.089,76.594,5,1,10000
p700,639.758,87.479,1,1,10000
p701,410.708,285.972,3,1,10000
p702,135.502,83.739,-1,-1,10000
p703,217.774,108.975,69,0,10000
p704,538.195,129.959,2,1,10000
p705,231.062,68.763,-1,-1,10000
p706,65.55,80.114,-1,-1,10000
p707,214.916,246.544,29,1,10000
p708,460.333,87.264,12,1,10000
p709,231.443,102.338,53,0,10000
p710,282.248,264.951,3,1,10000
p711,32.117,109.217,-1,-1,10000
p712,550.481,156.082,2,1,10000
p713,645.726,169.095,1,1,10000
p714,118.326,292.673,8,0,10000
p715,331.139,270.079,3,1,10000
p716,420.986,292.769,3,1,10000
p717,667.984,349.415,1,1,10000
p718,545.118,305.189,1,1,10000
p719,628.612,103.54,1,1,10000
p720,376.122,300.586,3,1,10000
p721,329.546,254.238,3,1,10000
p722,328.292,101.575,5,1,10000
p723,90.343,70.325,-1,-1,10000
p724,449.315,316.324,3,1,10000
p725,159.006,80.809,-1,-1,10000
p726,315.128,165.042,21,1,10000
p727,559.987,295.46,1,1,10000
p728,15.11,364.418,3,1,10000
p729,269.717,160.258,9,1,10000
p730,207.354,140.296,30,1,10000
p731,340.228,342.929,6,1,10000
p732,656.952,150.523,1,1,10000
p733,489.031,69.125,12,1,10000
p734,216.757,194.189,-1,-1,10000
p735,645.841,241.889,1,1,10000
p736,588.025,419.772,1,1,10000
p737,326.564,381.272,6,1,10000
p738,321.053,266.501,3,1,10000
p739,376.1,299.845,3,1,10000
p740,502.743,83.634,12,1,10000
p741,446.13,92.922,12,1,10000
p742,292.219,106.843,-1,-1,10000
p743,518.847,225.565,2,1,10000
p744,602.49,115.693,-1,-1,10000
p745,437.638,120.246,12,1,10000
p746,550.489,169.343,2,1,10000
p747,96.237,186.029,-1,-1,10000
p748,241.73,282.281,4,1,10000
p749,509.193,361.078,1,1,10000
p750,61.027,322.163,15,1,10000
p751,38.412,102.886,-1,-1,10000
p752,87.908,381.978,3,1,10000
p753,640.128,195.589,1,1,10000
p754,513.345,153.573,2,0,10000
p755,501.143,118.435,2,1,10000
p756,497.407,258.386,2,0,10000
