Id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,clasterId,pointType,#dist,
p35,4,9,6,7,7,6,8,1,4,10,8,7,6,11,4,5,-1,-1,20000
p36,6,9,5,4,2,6,9,4,5,4,4,10,5,10,2,8,-1,-1,20000
p37,3,4,4,7,1,0,1,6,6,0,0,6,0,8,0,8,-1,-1,20000
p38,4,5,6,4,3,7,8,2,5,10,6,6,5,9,1,7,-1,-1,20000
p39,1,3,3,2,1,7,8,2,9,11,6,8,1,8,5,7,-1,-1,20000
p40,6,9,6,4,3,7,6,4,4,9,9,5,3,10,4,4,-1,-1,20000
p41,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,-1,-1,20000
p42,8,11,8,8,9,4,10,2,3,9,8,7,9,13,3,5,-1,-1,20000
p43,2,1,3,2,2,7,9,5,6,7,9,9,3,9,1,8,-1,-1,20000
p44,6,10,4,5,2,8,7,6,5,9,4,7,5,9,5,9,-1,-1,20000
p45,3,4,4,3,2,5,12,3,6,11,9,4,1,11,1,5,-1,-1,20000
p46,4,5,6,4,4,7,6,5,5,8,5,8,3,7,5,6,-1,-1,20000
p47,4,7,6,10,9,8,9,4,0,8,7,6,5,11,5,7,-1,-1,20000
p48,2,3,2,2,1,4,9,5,6,12,9,10,1,9,2,7,-1,-1,20000
p49,3,7,4,5,2,6,6,6,6,10,8,11,2,10,4,9,-1,-1,20000
p50,4,8,6,6,8,8,7,5,3,7,7,7,6,10,8,9,-1,-1,20000
p51,3,4,4,3,3,5,7,4,7,7,6,11,3,8,5,9,-1,-1,20000
p52,8,8,8,6,5,3,10,3,4,11,10,8,8,10,2,6,-1,-1,20000
p53,2,6,4,4,2,9,11,3,4,4,11,8,2,10,1,8,-1,-1,20000
p54,4,6,6,4,5,7,11,2,2,7,8,8,6,11,1,8,-1,-1,20000
p55,5,11,7,8,7,6,6,6,5,6,5,8,6,6,7,10,-1,-1,20000
p56,4,9,4,7,4,7,8,3,12,9,6,8,0,8,7,7,-1,-1,20000
p57,1,4,2,3,1,9,6,2,6,12,4,9,1,7,1,7,-1,-1,20000
p58,2,4,4,3,1,5,11,3,4,13,7,4,1,9,1,7,-1,-1,20000
p59,5,10,7,8,6,7,7,8,5,7,6,5,4,8,3,7,-1,-1,20000
p60,3,5,5,4,2,8,7,3,8,11,5,7,1,9,5,8,-1,-1,20000
p61,8,13,7,8,3,7,8,3,9,13,5,6,2,9,5,5,-1,-1,20000
p62,4,9,5,7,5,8,9,8,4,7,8,7,4,7,4,9,-1,-1,20000
p63,2,6,3,4,3,8,7,5,9,7,7,7,1,8,7,8,-1,-1,20000
p64,3,9,4,7,3,6,7,10,6,7,6,7,2,8,9,10,-1,-1,20000
p65,3,2,4,3,2,6,10,4,5,10,9,5,2,9,3,6,-1,-1,20000
p66,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,7,-1,-1,20000
p67,2,6,4,4,1,8,15,1,5,6,11,8,0,8,0,8,-1,-1,20000
p68,7,11,5,6,3,6,7,5,4,7,4,7,5,8,5,7,-1,-1,20000
p69,2,4,3,3,2,5,7,4,6,6,6,11,3,8,4,10,-1,-1,20000
p70,1,4,3,3,1,7,7,2,9,11,6,8,1,8,5,8,-1,-1,20000
p71,3,4,4,3,1,5,13,3,6,12,9,4,1,11,1,5,-1,-1,20000
p72,4,10,7,8,6,7,10,2,3,6,9,8,8,11,1,8,-1,-1,20000
p73,3,5,5,3,2,6,2,2,2,5,2,8,2,6,3,6,-1,-1,20000
p74,2,2,3,3,2,8,8,6,1,5,6,9,2,9,5,10,-1,-1,20000
p75,9,10,7,14,6,8,7,4,2,12,6,8,3,9,13,6,-1,-1,20000
p76,4,5,6,7,5,9,10,3,2,8,7,7,3,10,8,6,-1,-1,20000
p77,5,9,8,6,8,6,6,3,4,7,5,8,7,10,7,6,-1,-1,20000
p78,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,-1,-1,20000
p79,2,4,4,3,3,7,8,4,4,9,5,8,2,6,3,10,-1,-1,20000
p80,5,10,7,7,5,7,9,4,6,5,8,10,6,10,1,7,-1,-1,20000
p81,4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,-1,-1,20000
p82,7,10,5,5,2,6,8,6,8,11,7,11,2,8,5,9,-1,-1,20000
p83,5,9,6,7,4,8,7,8,5,7,6,8,3,8,3,8,-1,-1,20000
p84,7,13,5,7,3,6,8,6,8,10,6,10,1,8,8,8,-1,-1,20000
p85,5,10,7,7,5,10,6,4,7,11,3,6,4,6,4,8,-1,-1,20000
p86,5,7,6,5,3,4,8,5,7,9,8,9,3,9,2,5,-1,-1,20000
p87,3,4,5,3,3,9,7,3,5,11,3,6,2,7,3,9,-1,-1,20000
p88,2,4,3,3,2,7,7,5,7,7,6,9,2,8,5,10,-1,-1,20000
p89,6,10,6,8,4,6,7,6,7,10,8,11,2,9,5,9,-1,-1,20000
p90,5,9,7,6,6,10,6,2,6,11,3,8,3,8,4,12,-1,-1,20000
p91,4,10,7,7,2,8,7,3,0,7,0,8,3,7,2,8,-1,-1,20000
p92,1,1,3,2,1,6,10,1,6,8,11,8,1,11,2,8,-1,-1,20000
p93,2,4,4,6,4,8,11,3,3,5,8,9,2,11,5,6,-1,-1,20000
p94,5,10,6,8,5,8,6,9,4,7,5,8,3,8,3,8,-1,-1,20000
p95,7,10,7,7,5,7,6,7,8,11,6,11,2,11,5,9,-1,-1,20000
p96,5,9,7,7,5,8,3,1,2,6,2,7,3,5,4,7,-1,-1,20000
p97,3,4,4,3,1,5,9,5,7,12,9,10,1,10,3,7,-1,-1,20000
p98,4,5,6,7,6,7,8,4,1,8,6,6,4,10,8,5,-1,-1,20000
p99,4,11,6,8,8,7,7,3,4,7,6,8,7,10,8,6,-1,-1,20000
p100,4,7,6,5,4,8,6,5,5,8,7,7,3,7,4,6,-1,-1,20000
p101,4,7,5,5,3,8,7,12,1,6,9,8,8,6,0,8,-1,-1,20000
p102,3,9,5,7,3,7,11,2,3,6,11,9,2,10,1,8,-1,-1,20000
p103,2,3,4,2,2,8,8,3,5,9,4,7,2,6,3,10,-1,-1,20000
p104,3,8,5,6,3,7,12,4,6,7,11,8,2,12,1,8,-1,-1,20000
p105,5,8,7,9,7,8,9,4,5,7,7,8,5,7,10,10,-1,-1,20000
p106,3,5,5,3,2,8,7,3,8,11,5,7,1,9,4,8,-1,-1,20000
p107,6,11,8,9,9,9,7,5,2,6,6,10,8,8,5,10,-1,-1,20000
p108,2,3,3,2,2,9,6,4,6,10,4,6,2,8,2,9,-1,-1,20000
p109,2,0,2,1,1,8,6,6,5,6,5,9,2,8,5,10,-1,-1,20000
p110,5,8,7,10,7,10,5,4,4,8,3,6,3,5,8,8,-1,-1,20000
p111,6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,-1,-1,20000
p112,1,3,3,2,1,6,3,2,2,5,2,8,1,6,1,7,-1,-1,20000
p113,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,-1,-1,20000
p114,2,3,3,1,1,7,7,6,5,7,6,9,2,9,4,10,-1,-1,20000
p115,1,3,2,1,0,6,4,1,7,8,2,10,0,7,2,9,-1,-1,20000
p116,6,9,8,7,8,8,4,7,3,7,6,7,8,7,6,3,-1,-1,20000
p117,0,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8,-1,-1,20000
p118,6,8,9,7,10,6,8,5,3,6,5,8,13,9,5,8,-1,-1,20000
p119,4,9,4,4,2,11,4,4,5,12,3,8,2,7,6,12,-1,-1,20000
p120,2,3,3,4,2,8,7,5,8,4,6,8,0,8,8,8,-1,-1,20000
p121,9,14,8,8,5,7,4,4,8,9,5,9,3,8,9,9,-1,-1,20000
p122,3,6,5,4,1,8,8,4,2,6,14,8,3,10,0,8,-1,-1,20000
p123,5,10,5,8,6,6,8,9,5,6,5,7,2,8,5,11,-1,-1,20000
p124,7,9,5,13,5,7,8,5,3,11,7,7,3,9,11,6,-1,-1,20000
p125,4,9,5,7,5,5,8,6,4,8,7,9,3,8,7,10,-1,-1,20000
p126,8,9,8,6,6,2,12,2,2,10,10,8,7,11,1,7,-1,-1,20000
p127,3,10,5,7,2,7,7,0,9,14,6,8,0,8,1,8,-1,-1,20000
p128,3,7,3,5,2,1,12,4,5,12,11,7,0,8,1,6,-1,-1,20000
p129,5,8,6,10,8,7,9,5,5,7,6,7,4,9,9,7,-1,-1,20000
p130,4,9,5,7,2,10,6,2,8,14,3,8,0,7,0,8,-1,-1,20000
p131,5,9,5,7,2,3,12,4,4,10,12,7,3,10,1,8,-1,-1,20000
p132,6,9,8,6,9,7,8,6,5,7,5,8,8,9,8,6,-1,-1,20000
p133,9,13,10,8,6,11,11,7,3,4,7,9,9,13,3,6,-1,-1,20000
p134,4,8,4,6,4,7,7,7,4,10,6,8,3,8,3,6,-1,-1,20000
p135,1,3,3,1,1,8,8,2,5,14,5,8,1,7,0,8,-1,-1,20000
p136,3,8,4,6,2,3,6,6,11,7,7,14,0,8,7,7,-1,-1,20000
p137,6,9,8,5,4,9,3,3,2,9,3,9,8,2,1,9,-1,-1,20000
p138,9,13,10,7,6,4,9,4,6,10,10,11,5,8,4,6,-1,-1,20000
p139,5,9,7,6,6,5,10,5,5,10,8,3,1,10,3,7,-1,-1,20000
p140,5,10,7,8,4,10,3,2,3,8,1,7,2,7,3,8,-1,-1,20000
p141,2,5,3,3,2,6,7,5,5,9,7,10,2,9,4,9,-1,-1,20000
p142,5,9,5,4,3,10,7,4,5,7,9,5,4,11,2,7,-1,-1,20000
p143,2,2,3,3,2,8,7,3,8,6,6,7,2,8,5,7,-1,-1,20000
p144,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,-1,-1,20000
p145,6,10,8,8,5,8,6,3,9,12,4,9,3,6,8,9,-1,-1,20000
p146,4,9,5,6,5,7,6,7,6,6,8,10,2,11,9,7,-1,-1,20000
p147,8,9,11,7,8,10,6,2,5,9,3,6,10,8,3,9,-1,-1,20000
p148,4,10,4,8,4,7,8,3,12,9,6,8,0,8,7,7,-1,-1,20000
p149,4,8,5,6,3,7,7,12,1,7,9,8,8,6,0,8,-1,-1,20000
p150,12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6,-1,-1,20000
p151,7,11,7,8,5,5,10,0,8,11,9,6,1,9,3,4,-1,-1,20000
p152,2,7,3,5,2,3,7,6,10,7,6,14,0,8,7,8,-1,-1,20000
p153,1,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,-1,-1,20000
p154,5,9,5,4,3,5,9,3,6,9,8,9,5,7,3,7,-1,-1,20000
p155,4,9,5,7,3,6,8,7,7,7,10,9,3,9,1,8,-1,-1,20000
p156,4,7,4,4,1,7,7,5,4,7,6,8,3,8,4,8,-1,-1,20000
p157,3,3,4,2,1,4,12,3,2,10,11,7,2,11,1,8,-1,-1,20000
p158,5,9,6,4,4,7,9,2,3,7,8,6,8,11,2,7,-1,-1,20000
p159,3,4,5,3,3,10,6,3,7,10,3,6,2,8,3,9,-1,-1,20000
p160,4,2,5,4,4,7,8,4,6,7,5,7,3,7,4,8,-1,-1,20000
p161,3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8,-1,-1,20000
p162,7,10,6,5,3,7,8,2,7,11,6,6,2,9,5,6,-1,-1,20000
p163,5,7,6,6,6,8,6,5,4,7,5,8,7,9,6,3,-1,-1,20000
p164,3,5,5,8,3,11,5,3,5,10,2,7,2,7,5,11,-1,-1,20000
p165,3,5,4,7,2,7,7,4,14,10,6,8,0,8,8,8,-1,-1,20000
p166,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,1,1,20000
p167,8,12,6,9,5,7,11,3,3,13,5,4,3,9,9,9,-1,-1,20000
p168,2,3,3,4,3,8,8,5,2,8,8,9,2,9,5,8,-1,-1,20000
p169,5,10,7,8,4,5,13,5,4,13,8,3,2,10,2,5,-1,-1,20000
p170,2,7,2,5,1,13,2,7,5,14,2,11,0,7,0,8,-1,-1,20000
p171,3,7,4,5,4,8,8,7,2,7,4,6,4,6,8,8,-1,-1,20000
p172,4,8,5,6,3,7,8,4,8,11,7,7,2,8,5,6,-1,-1,20000
p173,3,5,4,4,3,7,7,6,6,7,6,8,3,8,3,8,-1,-1,20000
p174,4,7,6,5,7,9,6,4,4,6,6,7,7,8,6,7,-1,-1,20000
p175,6,9,5,4,3,10,4,4,7,11,3,10,3,7,7,11,-1,-1,20000
p176,1,3,2,2,1,9,2,2,1,8,2,8,1,6,1,8,-1,-1,20000
p177,3,6,4,4,1,5,11,2,2,8,12,8,1,11,0,8,-1,-1,20000
p178,3,8,3,6,2,5,9,10,5,8,6,5,2,9,4,8,-1,-1,20000
p179,2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8,-1,-1,20000
p180,4,6,5,4,5,7,7,4,3,6,8,10,5,11,3,8,-1,-1,20000
p181,5,9,5,6,2,7,8,15,0,7,5,8,3,8,0,8,-1,-1,20000
p182,2,5,3,4,2,6,7,6,6,10,7,11,2,9,4,9,-1,-1,20000
p183,4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,-1,-1,20000
p184,4,8,5,6,5,8,8,3,8,7,7,7,0,8,11,8,-1,-1,20000
p185,5,8,6,10,8,9,9,2,3,6,9,6,9,11,7,5,-1,-1,20000
p186,2,3,4,2,1,7,7,2,9,11,6,8,1,8,5,7,-1,-1,20000
p187,2,1,2,1,1,4,7,5,8,7,6,13,0,8,7,9,-1,-1,20000
p188,2,4,4,2,2,8,7,3,5,10,4,7,2,7,3,10,-1,-1,20000
p189,3,5,5,3,3,7,8,2,8,11,7,9,2,9,4,8,-1,-1,20000
p190,3,5,5,4,3,8,7,2,7,11,5,8,2,9,5,10,-1,-1,20000
p191,7,9,7,11,8,7,10,4,4,7,10,11,5,11,10,9,-1,-1,20000
p192,8,15,7,9,3,6,10,3,8,13,6,6,2,8,5,4,-1,-1,20000
p193,7,12,6,6,3,7,8,2,7,11,6,6,2,9,6,5,-1,-1,20000
p194,5,11,6,8,6,6,7,9,7,6,5,5,2,8,3,7,-1,-1,20000
p195,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,2,1,20000
p196,4,7,6,9,7,9,10,7,4,7,7,6,5,11,6,3,-1,-1,20000
p197,4,8,5,6,4,6,8,3,6,10,7,8,2,8,5,6,-1,-1,20000
p198,4,10,5,8,3,7,6,9,8,6,4,7,3,8,4,8,-1,-1,20000
p199,5,8,7,6,8,8,10,5,3,7,7,8,7,9,4,9,-1,-1,20000
p200,2,7,3,5,1,7,7,3,13,9,6,8,0,8,8,8,-1,-1,20000
p201,9,15,8,8,6,8,6,3,7,10,5,7,6,8,8,5,-1,-1,20000
p202,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,-1,-1,20000
p203,5,8,8,6,4,10,7,3,5,10,2,4,5,9,1,7,-1,-1,20000
p204,3,6,3,4,3,8,8,12,1,7,5,8,3,8,0,8,-1,-1,20000
p205,6,10,8,7,5,4,8,7,8,9,11,11,3,9,1,8,-1,-1,20000
p206,3,6,4,4,4,8,6,5,2,7,7,10,6,9,4,7,-1,-1,20000
p207,8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1,-1,-1,20000
p208,9,13,6,7,4,5,8,6,4,10,8,9,5,10,5,8,-1,-1,20000
p209,3,7,5,5,5,5,7,3,6,7,6,12,2,10,8,6,-1,-1,20000
p210,6,6,8,4,5,10,6,2,5,9,4,7,8,6,2,8,-1,-1,20000
p211,3,7,6,5,2,9,10,2,7,3,12,8,2,11,2,9,-1,-1,20000
p212,3,9,4,7,3,6,8,8,7,10,7,12,2,10,4,10,-1,-1,20000
p213,5,9,5,5,3,6,7,4,5,9,7,5,3,10,5,4,-1,-1,20000
p214,2,4,5,3,2,7,8,2,9,11,7,6,1,8,5,7,-1,-1,20000
p215,1,4,2,2,1,8,7,2,5,14,6,9,1,7,0,7,-1,-1,20000
p216,2,4,3,2,2,8,8,3,5,10,6,6,2,8,5,9,-1,-1,20000
p217,2,1,3,2,1,6,8,7,7,8,7,13,1,9,4,10,-1,-1,20000
p218,4,10,5,8,3,8,7,6,9,4,6,8,0,8,9,8,-1,-1,20000
p219,3,3,4,4,1,1,15,5,3,12,9,4,0,8,2,6,-1,-1,20000
p220,6,10,4,5,3,6,8,6,5,9,7,9,5,10,5,8,-1,-1,20000
p221,6,14,5,8,3,6,10,2,6,11,7,6,2,9,5,4,-1,-1,20000
p222,1,1,1,1,0,4,6,6,2,7,6,10,3,8,2,10,-1,-1,20000
p223,3,7,4,5,5,6,8,3,5,6,7,11,4,11,8,8,-1,-1,20000
p224,8,14,7,8,5,10,6,3,5,10,4,6,4,8,7,10,-1,-1,20000
p225,5,10,5,7,4,4,11,1,2,8,10,7,3,10,1,8,-1,-1,20000
p226,5,9,5,4,3,12,3,3,4,10,3,8,3,9,5,12,-1,-1,20000
p227,7,11,7,8,4,3,10,2,7,10,12,6,2,11,3,5,-1,-1,20000
p228,3,3,4,2,1,4,10,2,7,10,10,5,2,12,3,4,-1,-1,20000
p229,4,7,5,5,3,7,7,8,6,7,6,8,3,8,3,8,-1,-1,20000
p230,2,2,3,3,2,7,8,5,4,7,7,6,5,9,2,5,-1,-1,20000
p231,4,9,6,6,4,10,2,1,2,8,3,9,5,5,3,7,-1,-1,20000
p232,2,5,4,4,2,6,10,2,6,13,7,6,1,9,2,7,-1,-1,20000
p233,4,8,6,6,4,7,8,6,6,6,5,8,4,6,7,9,-1,-1,20000
p234,3,5,4,7,1,9,14,0,6,5,11,8,0,8,0,8,-1,-1,20000
p235,7,8,10,6,6,9,6,2,5,9,6,8,8,6,2,8,-1,-1,20000
p236,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,-1,-1,20000
p237,5,8,8,6,4,6,12,7,2,11,5,2,1,10,4,9,-1,-1,20000
p238,5,5,7,8,3,7,7,4,15,9,6,8,0,8,9,8,-1,-1,20000
p239,6,9,5,5,3,7,7,3,5,9,7,6,3,10,4,5,-1,-1,20000
p240,4,5,5,4,3,6,11,2,8,11,9,5,3,10,4,4,-1,-1,20000
p241,9,12,8,7,7,10,7,4,6,10,3,6,7,4,8,8,-1,-1,20000
p242,2,1,3,2,1,8,2,2,1,7,2,8,2,7,2,7,-1,-1,20000
p243,4,9,6,7,6,8,7,8,4,7,6,8,3,8,8,4,-1,-1,20000
p244,7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6,-1,-1,20000
p245,3,5,4,8,6,8,9,3,1,8,7,6,4,10,5,8,-1,-1,20000
p246,4,4,7,3,4,7,5,3,4,10,8,9,7,5,2,8,-1,-1,20000
p247,4,9,6,6,5,6,8,8,5,6,5,12,5,8,7,4,-1,-1,20000
p248,3,1,3,3,2,7,7,5,8,7,7,8,2,8,6,9,-1,-1,20000
p249,4,6,4,4,2,7,7,14,1,5,6,8,6,8,0,8,-1,-1,20000
p250,4,9,7,7,3,5,12,3,4,8,12,9,2,10,1,8,-1,-1,20000
p251,4,9,5,7,4,5,10,4,5,10,9,4,4,10,4,7,-1,-1,20000
p252,7,13,6,7,4,9,8,4,5,13,4,4,4,10,6,6,-1,-1,20000
p253,7,13,6,7,3,7,11,5,5,8,11,5,4,11,4,8,-1,-1,20000
p254,4,6,5,4,3,7,6,6,6,10,6,11,2,10,4,10,-1,-1,20000
p255,2,7,3,5,1,12,2,9,4,13,5,13,1,6,0,8,-1,-1,20000
p256,2,6,4,4,2,10,3,1,2,8,3,9,2,6,2,8,-1,-1,20000
p257,6,11,7,8,7,8,6,11,1,7,8,8,9,4,1,8,-1,-1,20000
p258,3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,5,-1,-1,20000
p259,4,5,4,6,4,8,6,7,4,9,8,9,3,9,6,8,-1,-1,20000
p260,5,9,7,6,4,8,9,2,6,14,5,5,2,9,3,8,-1,-1,20000
p261,2,11,3,8,4,8,7,0,7,7,6,8,0,8,3,7,-1,-1,20000
p262,6,10,8,8,5,6,9,5,7,6,9,10,6,10,1,7,-1,-1,20000
p263,2,5,3,8,1,12,3,10,3,13,6,13,1,6,0,8,-1,-1,20000
p264,3,5,6,3,2,7,8,3,7,11,8,7,1,9,4,6,-1,-1,20000
p265,5,11,6,8,6,6,6,6,5,6,5,8,5,7,4,10,-1,-1,20000
p266,3,6,2,9,2,9,8,3,3,12,4,5,2,8,5,10,-1,-1,20000
p267,5,10,6,8,8,8,8,5,3,8,5,7,5,9,12,8,-1,-1,20000
p268,2,6,4,4,2,8,12,2,2,5,10,9,2,11,0,9,-1,-1,20000
p269,4,10,5,8,4,6,7,6,8,5,7,12,1,7,4,9,-1,-1,20000
p270,4,8,5,6,4,8,7,8,6,7,7,10,3,7,4,7,-1,-1,20000
p271,5,7,6,8,6,9,8,6,2,4,8,10,3,9,7,10,-1,-1,20000
p272,8,13,9,7,6,5,9,2,9,12,8,8,6,5,8,2,-1,-1,20000
p273,2,6,2,4,2,3,6,6,10,7,7,14,0,8,7,8,-1,-1,20000
p274,3,2,4,4,2,6,8,8,8,9,8,12,2,10,4,9,-1,-1,20000
p275,6,9,9,8,8,8,8,3,5,7,7,8,5,8,4,5,-1,-1,20000
p276,4,8,5,6,3,6,9,6,6,5,9,10,3,9,1,8,-1,-1,20000
p277,7,11,10,8,6,12,7,3,5,10,0,3,7,11,2,9,-1,-1,20000
p278,6,9,9,7,6,10,5,3,5,9,3,6,8,6,2,9,-1,-1,20000
p279,4,6,5,4,6,8,10,5,4,8,5,6,4,9,8,7,-1,-1,20000
p280,4,3,4,4,3,7,8,5,5,7,6,6,6,9,3,6,-1,-1,20000
p281,2,1,2,1,2,7,7,5,6,7,6,8,2,8,5,10,-1,-1,20000
p282,3,7,4,5,3,5,11,5,4,11,8,4,1,10,4,7,-1,-1,20000
p283,1,0,2,1,0,7,9,1,2,6,12,8,1,10,0,8,-1,-1,20000
p284,3,10,4,7,2,7,6,8,8,6,6,11,2,8,5,11,-1,-1,20000
p285,6,10,8,8,5,8,6,2,9,12,4,11,3,7,8,9,-1,-1,20000
p286,2,6,3,4,2,8,6,0,7,13,6,9,0,7,2,8,-1,-1,20000
p287,2,1,3,2,2,7,8,4,5,6,5,7,2,6,5,8,-1,-1,20000
p288,3,7,4,5,3,6,8,5,10,7,7,10,2,9,8,8,-1,-1,20000
p289,3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,8,-1,-1,20000
p290,4,9,6,7,4,8,5,2,9,11,4,10,2,7,7,9,-1,-1,20000
p291,4,9,6,6,2,7,6,7,9,7,5,11,1,8,5,10,-1,-1,20000
p292,3,6,4,4,4,7,8,4,6,8,8,6,5,9,3,7,-1,-1,20000
p293,2,3,4,2,2,6,7,2,6,10,8,11,3,8,2,8,-1,-1,20000
p294,2,4,3,3,2,6,6,5,4,8,7,10,2,8,4,10,-1,-1,20000
p295,4,7,5,5,2,7,6,7,9,6,5,10,1,8,6,11,-1,-1,20000
p296,7,8,7,6,5,4,11,3,3,9,9,7,7,11,2,6,-1,-1,20000
p297,1,3,2,2,1,7,7,5,8,6,6,8,2,8,6,8,-1,-1,20000
p298,7,10,10,8,7,5,6,1,7,9,8,11,3,8,3,8,-1,-1,20000
p299,3,2,5,4,2,8,2,2,2,7,2,8,2,7,2,7,-1,-1,20000
p300,4,8,5,6,6,9,9,5,4,8,4,6,4,9,9,7,-1,-1,20000
p301,7,10,7,8,7,4,11,2,2,9,8,7,7,12,2,6,-1,-1,20000
p302,2,3,3,5,1,0,1,5,6,0,0,7,0,8,0,8,-1,-1,20000
p303,3,6,5,4,4,7,8,4,5,9,6,5,2,8,6,6,-1,-1,20000
p304,6,11,8,8,8,6,8,8,4,7,5,7,3,7,7,10,-1,-1,20000
p305,4,7,6,5,4,7,8,3,6,10,7,8,3,8,3,8,-1,-1,20000
p306,2,8,3,6,2,8,7,0,7,13,6,8,0,8,1,8,-1,-1,20000
p307,8,10,8,5,5,8,6,3,5,10,6,7,7,11,5,8,-1,-1,20000
p308,5,11,6,8,3,5,8,8,8,8,8,14,2,9,4,9,-1,-1,20000
p309,3,3,4,4,1,5,8,6,9,6,7,11,1,7,4,9,-1,-1,20000
p310,5,8,6,7,6,6,9,5,7,8,8,8,4,13,9,6,-1,-1,20000
p311,3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7,-1,-1,20000
p312,2,1,3,2,2,7,7,5,5,6,5,6,5,7,3,8,-1,-1,20000
p313,7,9,7,4,3,7,8,3,7,9,6,8,6,8,3,7,-1,-1,20000
p314,3,1,5,3,3,7,11,2,2,7,9,8,7,11,0,8,-1,-1,20000
